ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4
317|1	0.1918092358679775	0.0	0.0710312115254184	0.0	0.2457600242400484	0.0	0.0	0.0	0.3190045839807721	0.0	0.1641952887471288	0.0	0.0	0.0	0.0	0.0	0.1032379917057785	0.0	0.0	0.0	0.0896377128476815	0.0	0.0014336878759419	0.0	0.7229139126107695	0.0	0.0	0.0	0.1308998015339979	0.0	0.0761353412181053	0.0	0.0	0.0	0.0	0.0	0.0910032219312714	0.0	0.0	0.0	0.5234975434856093	0.326570841148422	0.3098631495859593	0.3356179612720171	0.3952033194161764	0.4832277719645612	0.3342382294740391	0.7435834617863402
318|1	0.0	0.4503529778366488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1379658546242958	0.1095817323715443	0.0831321631217443	0.0	0.0	0.2311683969024926	0.0	0.0	0.6788079570137463	0.0	0.0	0.0	0.297543387924731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1170543432368459	0.0841484078131643	0.0488493112851466	0.0	0.0	0.0961163825989082	0.0	0.0	0.3173796137862049	0.0	0.0	0.4998479855799295	0.4772826330165799	0.4821425109091802	0.6814571298094328	0.3995652867964978	0.4745878204741018	0.2940841787556369	0.7959764494495277
319|1	0.0	0.0	0.0	0.1806195530612608	0.0	0.0	0.0	0.049591583405079	0.0	0.1374380771099617	0.218325072164215	0.1656282951540124	0.0	0.409532161405352	0.0	0.1423988364221063	0.0	0.0	0.0	0.3261031345370256	0.0	0.0	0.0	0.0082345726145124	0.0	0.0	0.0	0.0822726201983773	0.0	0.0855755874875322	0.1230377145456533	0.0714250901930121	0.0	0.2172871195445468	0.0	0.1045196736225762	0.0	0.0	0.0	0.1991487218643976	0.5696376287366941	0.6947388467855828	0.4827942158975079	0.2935749220805893	0.3643534312994101	0.7271743132666768	0.3570003210803565	0.390467108092365
321|1	0.0718372722718774	0.0	0.0	0.0	0.0	0.0	0.0	0.2234937359569519	0.2389501115699881	0.1548475931144551	0.4919613640129722	0.0	0.0	0.2307041499345266	0.1297272791226358	0.3208734805656553	0.0	0.0	0.0	0.9185279391266618	0.030968712917137	0.0	0.0	0.0	0.0	0.0	0.0	0.2814205088131157	0.0904485008783098	0.0731796474776598	0.2104304940522822	0.0	0.0	0.0929061387514443	0.0300448612196472	0.178759225492774	0.0	0.0	0.0	0.4257532343492947	0.5825184120314456	0.5786671209249464	0.3087301167118796	0.4581557024965614	0.3396530816295671	0.8046389626685416	0.2783690894656643	0.3975999196247089
325|1	0.0	0.0	0.0442644082665301	0.0846500625548881	0.0	0.2230530081129328	0.312191164455829	0.0	0.0	0.0	0.3069639588201114	0.0776241846910744	0.0	0.1919333897888872	0.1079260881833418	0.2669494018022776	0.0643346567705093	0.1584582676738494	0.0	0.0	0.0	0.0	0.001005076885129	0.0035721836569294	0.0	0.1159413650939151	0.0285774692554362	0.0	0.0	0.0	0.1601224496987297	0.0309844301369728	0.0	0.0942598400225858	0.0304826338724653	0.1813638606011732	0.0637971739666814	0.0503273547341446	0.0	0.0	0.6304069428860133	0.6412496417489345	0.470829179337896	0.3925532833269719	0.184407110513339	0.6119361911485873	0.4783536731335865	0.6916076516864001
331|1	0.0817049747386101	0.1916299094650803	0.0	0.0	0.0	0.0	0.0	0.0953224705283785	0.3397159338770042	0.5283532468717088	0.0	0.0	0.0	0.1311970523543405	0.0	0.0912373159321992	0.0	0.1083149610542011	0.0	0.1044698659757313	0.0516889484680508	0.1034919024673082	0.0	0.0	0.0	0.0	0.0	0.1761414441506097	0.1887060948182121	0.3664258541358104	0.0	0.0	0.0	0.0775334227021039	0.0	0.0745904133908292	0.0	0.0413967609869292	0.0	0.0710611934350324	0.6775508408031372	0.7164759831087187	0.4833362184563443	0.6420428881872684	0.3338262175516727	0.6030316397371295	0.3495402892917961	0.6330704920313521
333|1	0.07042668138479	0.1651779297511469	0.0	0.0997515258002884	0.0	0.0	0.0	0.0	0.0	0.1518070182592741	0.1205753125823093	0.1829444805647326	0.0	0.4523481236897786	0.0	0.0	0.0	0.0	0.5083389914173475	0.1800983597124286	0.0596813795211435	0.1194943927391818	0.0	0.0067852708586422	0.0	0.0	0.0	0.0	0.0	0.1410282153483008	0.1013828231412095	0.1177082541499289	0.0	0.3580882771269891	0.0	0.0	0.0	0.0	0.3964159937174374	0.1640981362676769	0.6557571616806236	0.2817155996061894	0.4712071594483923	0.6134634377398804	0.4016553567595082	0.3567412229194698	0.4952263922936948	0.7444350538908181
336|1	0.0711905339520243	0.0	0.0	0.0	0.0	0.0	0.0	0.1107408305920378	0.0	0.0	0.4875323224314628	0.2773930632302619	0.2778701854452436	0.228627161073548	0.0	0.0	0.0	0.0	0.0	0.1820517187478969	0.0544876985109073	0.0	0.0	0.0	0.0	0.0	0.0	0.2475717328005241	0.0	0.0	0.3702405504580613	0.1611973093407065	0.1875395290429933	0.1634630955327804	0.0	0.0	0.0	0.0	0.0	0.1498177462869687	0.582058032517052	0.5659508527513016	0.4724431120336704	0.2984864086791196	0.502974051187004	0.4193680053279059	0.6019854688783598	0.3795594610554412
337|1	0.1099635353560724	0.1289536065102441	0.0814438690046835	0.0	0.4226799766810637	0.0	0.1436032768655899	0.1710543883316683	0.0	0.1185150009301648	0.0	0.0	0.0	0.3531459804334658	0.198577559995044	0.245585482362618	0.2959298205755373	0.1457768769598161	0.0	0.0	0.0206380553782676	0.0206608151028916	0.0006601803825387	0.0	0.4993279130470507	0.0	0.0046927466107781	0.0937716084779777	0.0	0.0243840553084514	0.0	0.0	0.0	0.061914166134825	0.0200223855393202	0.0595640316884883	0.1047622409225125	0.0165286520823156	0.0	0.0	0.5299357605947167	0.5126086415434569	0.5728452692838775	0.6916066401664539	0.2521023913053398	0.4667733097723588	0.5679111547439022	0.7126140980811562
338|1	0.3219493447676576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.551199376681317	0.3484643798377447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2469033246570258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4194232153734278	0.2029008009028099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7448110219455484	0.6730505889995579	0.3929320473308983	0.4285198642366595	0.4727593327411872	0.5749732538159221	0.3823317712108768	0.4355903618351012
340|1	0.0	0.0	0.0561417026687811	0.0	0.0	0.0	0.0	0.2947823061228368	0.0	0.4901756774567525	0.6488839823010233	0.0984527765646885	0.0	0.0	0.1368854705231733	0.1692894419072651	0.081597321937749	0.0	0.0	0.3876844715664584	0.0	0.0	0.000916729535243	0.0	0.0	0.0	0.0	0.3255292240298015	0.0	0.2031588724672234	0.2434125207503521	0.0282608650736133	0.0	0.0	0.0278031772457914	0.0827108901312867	0.0581893330805138	0.0	0.0	0.1575949051792146	0.4962623081790281	0.6692559302927248	0.3845938911549402	0.2669759303507536	0.2918967331195175	0.8076049117267183	0.4523857151508326	0.2653110897390124
341|1	0.1869380640082504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621806338670459	0.080590223870417	0.0640101593831297	0.3399208998879002	0.0	0.2401393359380818	0.0	0.3339963523198231	0.120739401609597	0.0991283049159698	0.0	0.0956093288330747	0.1097850716106478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0320642810457457	0.0518848352546875	0.0372991394902463	0.1515686542484378	0.0	0.1317420859328245	0.0	0.2534828544447291	0.1337489980830014	0.0351699657593771	0.0	0.0603723499217652	0.7190346368855587	0.7048086449785849	0.5944312163126436	0.5517192049330841	0.3309341072614075	0.5919792723317475	0.4228967074329695	0.5708925592379723
343|1	0.0866162484044839	0.2031487543207397	0.0641518332953666	0.040894079571146	0.221958147230405	0.0	0.0	0.0898242576046499	0.048018160966392	0.1867041601924617	0.098861975042441	0.0749998166473612	0.0	0.0	0.0521386270105862	0.5803294631072675	0.1553989739493499	0.0765505046468057	0.1041991839090095	0.073833022539006	0.0230226254313515	0.0460960297374889	0.0007364591956818	0.0008724929544311	0.371347632607095	0.0	0.0	0.0697374689140906	0.0112068049783038	0.0544028942237443	0.0260728866198109	0.0151356702722333	0.0	0.0	0.0074452732111458	0.1993386051559761	0.0779111464363967	0.0122922745966654	0.0254868352898362	0.0211007741196463	0.6303600903559053	0.6463240289319399	0.7157751447957077	0.8003906867381317	0.2803328733759331	0.4706240006218777	0.6122562255730005	0.6151350071362081
347|1	0.1935289603258671	0.0	0.0	0.0	0.1239817305084652	0.0	0.0	0.0	0.1609323586468953	0.2085790061111143	0.0	0.0	0.3776901584346435	0.0	0.5242261710499764	0.2161075620152814	0.0	0.5131164134770996	0.0	0.2474505941938914	0.071022680130443	0.0	0.0	0.0	0.286393315637402	0.0	0.0	0.0	0.0518579425898865	0.0839139603375046	0.0	0.0	0.1222253861609526	0.0	0.1033559212006715	0.1024902078309612	0.0	0.1137616067321767	0.0	0.097640918621964	0.6052437250827503	0.179541116827059	0.530790741911312	0.1519223830570649	0.5056622206023589	0.2995466080458105	0.7527292660194745	0.387424456241657
348|1	0.0	0.0	0.0	0.1319362897887429	0.0	0.0	0.0	0.0	0.0	0.0	0.1594788576375022	0.1209856982607168	0.0	0.2991489736809428	0.1682144964404466	0.20803477618389	0.3008175893654938	0.0	0.3361771158109067	0.0	0.0	0.0	0.0	0.0076039424238106	0.0	0.0	0.0	0.0	0.0	0.0	0.1136150886220331	0.0659551258903197	0.0	0.2006465695062941	0.0648869753498521	0.1930304382721403	0.407406296176876	0.0	0.2221226281826179	0.0	0.5152032332142595	0.3455162639677245	0.2659705736435571	0.434647258904631	0.4408062114813437	0.3552552906017598	0.4308028854491506	0.762611534186122
350|1	0.0643110940408926	0.2262517521377944	0.0476316471788036	0.136634219382308	0.0824000781759668	0.24002087909169	0.0839849665907753	0.0250098699047915	0.0	0.1386246694487602	0.1651575109181335	0.1670582719861298	0.0	0.0	0.058068068173233	0.143628258223585	0.0346143300302446	0.0	0.0	0.08222964876617	0.0267948411666925	0.0804731718531011	0.0008571267092402	0.0045695220952264	0.2160961368850771	0.0988744664195596	0.0060926961269686	0.0304364353746055	0.0	0.0633167105150626	0.068275984860668	0.0528468678047003	0.0	0.0	0.0129977517375331	0.0773332922646152	0.0272030242611077	0.0	0.0	0.0368371469654528	0.5894371408404706	0.6945814305578488	0.810955317691144	0.6008408681079804	0.2611638373138128	0.5574053191366886	0.5571118082972178	0.573278970856461
351|1	0.0	0.0	0.0745933274578039	0.213975406520508	0.3871268187003047	0.0	0.0	0.1174997838190686	0.0	0.1085462709604001	0.1724294528773504	0.0654052144156252	0.0	0.1617207905322245	0.0909372377534655	0.449856779365529	0.0542076163141286	0.0	0.1817383100427011	0.2575507453743775	0.0	0.0	0.0006718694877212	0.0035818770272276	0.5081689762633294	0.0	0.0	0.0715739412483979	0.0	0.0248157975940683	0.035679322926606	0.0103561695187082	0.0	0.0315052068979438	0.0101884502107809	0.1212373360846081	0.0213234306873723	0.0	0.034877343653707	0.0577505164498499	0.4630123838102127	0.5247180357480096	0.6734176247772014	0.749892076266294	0.2554824429429247	0.4459663114023665	0.6385557189215635	0.6592313535470948
352|1	0.0881923947587714	0.2068454298798732	0.0653191971564424	0.0	0.0	0.6583006069136959	0.0	0.0	0.1466758264948952	0.1901015952792767	0.1509914333080851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4510593236215167	0.0783135792818866	0.1567998875797687	0.0025051337338079	0.0	0.0	0.5779629979316817	0.0	0.0	0.1143629356411131	0.1850564516483636	0.1330339851658052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4306573510103178	0.4659058236157194	0.4941478590709799	0.4143343904748169	0.2322299874650114	0.2036749377881287	0.5846672779096243	0.5112289943510822	0.667670800469718
353|1	0.0	0.0	0.0	0.0908928422345901	0.0	0.0	0.0	0.1497352824831501	0.0	0.1383254165792805	0.2197346411697401	0.0833488193601705	0.0	0.4121762179754948	0.1158854300891297	0.4299546119100567	0.0	0.1701442608516295	0.0	0.0	0.0	0.0	0.0	0.0029951530962718	0.0	0.0	0.0	0.1795496412464335	0.0	0.062252650581245	0.0895047767336852	0.0259793786584713	0.0	0.1580672657465849	0.0255586397548537	0.2281010360053903	0.0	0.042197755444835	0.0	0.0	0.6588047767746137	0.4357944282263601	0.3874659761085645	0.63713901424581	0.4516105713748851	0.4300475886633503	0.4215152483499255	0.6432637594851454
355|1	0.1610246384297828	0.125888445930677	0.0	0.0	0.0687721820148898	0.0	0.0	0.083494256963591	0.0892685512257318	0.0	0.0	0.139429016846176	0.0	0.0	0.0969287370124696	0.4794960847459459	0.0	0.4269355078093359	0.0	0.0	0.06661163425108	0.0444567292069009	0.0	0.0	0.1790707490260383	0.0	0.0	0.100886121497151	0.032424781290208	0.0	0.0	0.0437922136780281	0.0	0.0	0.0215414969730103	0.2563327742936712	0.0	0.1066961500965775	0.0	0.0	0.6239582602207003	0.5293202880421858	0.3901558664168953	0.7893403840844563	0.311098937682949	0.5342125061213934	0.2896879721337951	0.8392947093921712
356|1	0.0	0.0	0.0	0.1550573197109839	0.0	0.0	0.2859272854440232	0.0	0.0	0.0	0.7497062182189858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2799512961562446	0.0	0.0	0.0	0.0101223165252123	0.0	0.0	0.04048926610085	0.0	0.0	0.0	0.6049745381927111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2448027958063318	0.4183089994167216	0.4255928404158738	0.3302452739366937	0.0044062836864857	0.4714393909931221	0.7740757831400904	0.4736758490055127	0.0298124336539556
357|1	0.1146386453249111	0.2688721622531876	0.0	0.0	0.0	0.0	0.0	0.1188845210776856	0.2542126691275973	0.3294764726827094	0.1308461530229924	0.0992640242269501	0.0	0.2454400098344023	0.0	0.0	0.0	0.1013163963263252	0.0	0.0	0.0699985084429978	0.1401514061195791	0.0	0.0	0.0	0.0	0.0	0.2120313697988919	0.1362936881776437	0.2205437117789064	0.0792725912008647	0.0460188324959062	0.0	0.1399970168860457	0.0	0.0	0.0	0.0373737082985597	0.0	0.0	0.5971088884494822	0.6660330556619123	0.6166401375152255	0.720981232810925	0.2771965985851144	0.587716744124399	0.4386536873065158	0.6380474253153436
358|1	0.0	0.0	0.0379599315737884	0.0725935510749876	0.3940113157320896	0.0	0.1338632515917462	0.1195893494959017	0.0	0.110476611211037	0.1754958641906038	0.066568352650324	0.2000485550755324	0.0	0.2776632795674865	0.2289284195343102	0.2206864850989803	0.1358894252461648	0.1849702660726428	0.1310654585923925	0.0	0.0	0.000319158069963	0.0011343323663767	0.4827908772263546	0.0	0.0045373294655072	0.0679995188528694	0.0	0.0235764898077987	0.0338974876845931	0.0098389795524453	0.0343404787414143	0.0	0.0290389085792461	0.0575913550166661	0.0810341306762278	0.0159812464508437	0.033135559478099	0.0274332198534785	0.5949764299026417	0.4767207959316731	0.6435893716604183	0.6572518605880885	0.2631637702942214	0.473768025449	0.6077318918058751	0.6405618295378878
361|1	0.3254793955977287	0.0	0.0	0.0	0.0	0.3036873024113246	0.2125245773915744	0.0	0.135329014159715	0.0	0.1393107665008225	0.0	0.0	0.0	0.0	0.1817261833846347	0.1751836348811082	0.0	0.2936633255180791	0.0	0.2646415405598875	0.0	0.0	0.0	0.0	0.2441355310947789	0.0300875172047927	0.0	0.096615375483264	0.0	0.1123889340263541	0.0	0.0	0.0	0.0	0.1909472188523966	0.2686729958041384	0.0	0.2197254405849698	0.0	0.3514836860524185	0.4623514490259068	0.5439923204544295	0.4295814649250967	0.2445686621918716	0.5411504047457655	0.5655920143347012	0.6126312140973044
364|1	0.0	0.1071845605731009	0.0676950846655594	0.0	0.3513260992821426	0.1705613252321505	0.2387223520805192	0.1066336371482596	0.0	0.0985081273784401	0.0782417597470183	0.0593566700713202	0.0	0.1467651729768061	0.1650550851872184	0.204127458878625	0.0491946036055157	0.0	0.4947945361041496	0.2337329638989363	0.0	0.0191877373881989	0.0006131107483373	0.0	0.4637267609448454	0.0353629151002024	0.0087163249996241	0.0653144003147036	0.0	0.0226455174874685	0.0162794834260862	0.0094504646505963	0.0	0.0287499005844662	0.0185948266658647	0.0553172269404376	0.0194585775731478	0.0	0.0954813754382724	0.0526999112246149	0.5921095830359508	0.6139513146719424	0.6389079156902625	0.6030468287815469	0.29263270810328	0.4614342583107122	0.5974123966903188	0.628035362057887
368|1	0.0711082609984129	0.4169412468744672	0.0	0.0503584535869436	0.0	0.0	0.0	0.1382660630524697	0.0591313059424526	0.2299142781581349	0.182613335496164	0.1847149917676739	0.0	0.0	0.0	0.0	0.0	0.0942670693591855	0.0	0.0909206632770803	0.041014035616282	0.2052963302404276	0.0	0.0023314754358508	0.0	0.0	0.0	0.2329405568633241	0.0299468212191142	0.1453753991681793	0.1045079408156024	0.0808910679808471	0.0	0.0	0.0	0.0	0.0	0.0328474128384731	0.0	0.0563854828712833	0.6129461267874604	0.7270292447299289	0.5655817405402422	0.7363146673488885	0.2314779283469169	0.530711718451882	0.4985777437397105	0.7238557774806844
371|1	0.2633362630473607	0.3088129236198863	0.0	0.0	0.0	0.0	0.0	0.03413618224688	0.0	0.0	0.0751416262673475	0.1710144327042707	0.1713085813177057	0.0	0.0792575957184795	0.0	0.0	0.2327337445272668	0.0	0.0	0.199344956199989	0.1995647945629251	0.0	0.0	0.0	0.0	0.0	0.075479079957836	0.0	0.0	0.0564390283889605	0.0982909031098357	0.114353209453814	0.0	0.0322330236965893	0.0	0.0	0.1064345571002419	0.0	0.0	0.6159069647750162	0.7950037632055257	0.6160986116884535	0.3893034184643624	0.2709143949556145	0.6138415716367559	0.5069301168860949	0.529818994427875
372|1	0.2034877364281781	0.0	0.0753560191387613	0.0	0.2607233734644717	0.0	0.0	0.0	0.3384275027774993	0.0	0.1741924860298264	0.0	0.0	0.0	0.0	0.0	0.1095237419123003	0.0	0.0	0.0	0.0930986898317092	0.0	0.0014890436027144	0.0	0.7508261421121049	0.0	0.0	0.0	0.1359539376328607	0.0	0.079074981858811	0.0	0.0	0.0	0.0	0.0	0.0945169222095426	0.0	0.0	0.0	0.2714084157261602	0.349466303543967	0.3721053899631041	0.4297647983430584	0.3082008313047252	0.501885546060764	0.3958636682105798	0.7722937575445469
373|1	0.1577409467660714	0.3699638050733521	0.0	0.1675668206818553	0.2021092400762227	0.0	0.0	0.1533592538003472	0.0	0.0850039442264697	0.0	0.0	0.0	0.1266455764627505	0.0712140897859574	0.0	0.0	0.0	0.0	0.2016912142774229	0.0553251633061802	0.1107723522062011	0.0	0.0047175042870538	0.4461886520851252	0.0	0.0	0.1571105373495582	0.0	0.0326835987519344	0.0	0.0	0.0	0.0414938724796499	0.0134186788609535	0.0	0.0	0.0	0.0	0.0760602072211875	0.581919794478212	0.5496453029499947	0.6753350618768965	0.8051168815224747	0.3058953840235143	0.4212722933056361	0.5934877381199097	0.6744061024800887
375|1	0.1551753232385503	0.0	0.0	0.1098942542459577	0.0	0.0	0.0	0.060345959037214	0.1290387274882519	0.1672427456829655	0.1328354022697847	0.0	0.0	0.0	0.2802232300041446	0.1732792897432525	0.083520424138854	0.2057134115386247	0.0	0.1984107488354864	0.0892472122757458	0.0	0.0	0.0050733286791329	0.0	0.0	0.0	0.101376492284307	0.0651647727458715	0.1054464153899154	0.0758036628056863	0.0	0.0	0.0	0.0865848094572045	0.1287893573950664	0.0906067726123052	0.0714765075480767	0.0	0.1226957328989619	0.2990765277602201	0.4809647854962764	0.5044824988425676	0.6053707008241442	0.1025912407291174	0.5573725177779734	0.5871812369745453	0.7708996843740406
377|1	0.2205623652533327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59428675238829	0.0944044771505363	0.3580910898219805	0.0	0.177083049557962	0.0	0.0	0.0	0.0	0.0	0.0	0.1826212810113889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5394218756399872	0.077556271248929	0.2251124254641147	0.0	0.1369659607586615	0.0	0.0	0.0	0.0	0.0	0.0	0.67164138528302	0.7844326303863276	0.3699347151702687	0.3641063055159136	0.3886873779269232	0.7068582673354219	0.2965647984485424	0.4545113978659937
378|1	0.0	0.0	0.0	0.0646282312244505	0.3507784650440843	0.0	0.1191751202168291	0.1064674205456491	0.0	0.2950637295673242	0.0	0.1185282941420466	0.1780982481513211	0.1465364008080407	0.1647978033741141	0.4076185449649173	0.0	0.1209789721774997	0.1646744228429101	0.2333686295273782	0.0	0.0	0.0	0.0010469617196714	0.4456044648334466	0.0	0.0041878468786858	0.0627619340726653	0.0	0.0652816133383343	0.0	0.0181622869229116	0.0316954428377027	0.0276263635030534	0.0178681466823927	0.1063108941853619	0.0	0.0147503093119981	0.0305833310956961	0.0506404152526529	0.4260676868580105	0.5465955222561358	0.7313265706714778	0.8077355947775802	0.2557217487955477	0.4845216123142317	0.5372577213376326	0.7150350549108204
379|1	0.0337352619467029	0.3164891838377882	0.0	0.0	0.0	0.0	0.0	0.1311926853482892	0.0	0.4363047719096893	0.1732712520718721	0.1314490442869494	0.0	0.0	0.121841590150366	0.0753421627540715	0.0	0.0894445802253866	0.1217503700017492	0.0862693686768331	0.0186924181804905	0.1497042579931143	0.0	0.0	0.0	0.0	0.0	0.2123284009807134	0.0	0.265023201309024	0.0952603714096197	0.0552999594057584	0.0	0.0	0.0362695803080452	0.0539486772581125	0.0	0.0299408515986271	0.0620794424279007	0.0513961140034948	0.6696049763548155	0.7750322966080014	0.6040665985547207	0.5914315036811492	0.2809224934829989	0.559385915217596	0.438093263962569	0.6764919440321199
380|1	0.1962721910336738	0.3682676343135545	0.0	0.0555995260398652	0.0	0.439514437150141	0.0	0.122124918865397	0.0	0.0846142271712139	0.0672062926145799	0.0	0.1532175335474369	0.3781948358242755	0.0	0.0	0.0422560399415933	0.0	0.0	0.1003832609098721	0.1051646249003887	0.1684489613469981	0.0	0.0023912666577817	0.0	0.2328380177785375	0.0	0.1911314966675976	0.0	0.0497011948667205	0.0357293569704115	0.0	0.0723925758099468	0.1892963248207673	0.0	0.0	0.0427066661791852	0.0	0.0	0.0578315015031758	0.7370707307069351	0.6332752308167754	0.42988776298368	0.7780035012898754	0.3825799238342161	0.5095624757618042	0.3978514412661776	0.649652470457492
381|1	0.0	0.0	0.0267685115213811	0.0511913806944422	0.2778481416444872	0.1348893445406001	0.2831922907098321	0.1124423832216458	0.0	0.0779056841632408	0.0618779179489454	0.1408276285811329	0.0	0.1160700291070291	0.130534704885138	0.161435302483718	0.0389058177535303	0.0958262434763604	0.1304369763905855	0.0924244879516105	0.0	0.0	0.0002863851879232	0.0010178529653031	0.4332152908373654	0.0330361687964205	0.012214235583638	0.0813559458176071	0.0	0.0211555279331035	0.0152083548785161	0.0264859792681444	0.0	0.026858265668921	0.0173713572745074	0.0516775622534506	0.0181782766331126	0.0143402053678406	0.0297330204722018	0.0246162280151331	0.6500001638520179	0.6155099184472258	0.6142478097248953	0.771162336622862	0.2486147841668796	0.4703841582137028	0.5838247586241422	0.6941348902495473
383|1	0.0539250824591126	0.0	0.0399393065860009	0.0	0.4145565622737771	0.0	0.1408433899710571	0.1258251924045962	0.0	0.5811864066671285	0.0	0.1400789587967626	0.0	0.1731794640224541	0.1947611317258507	0.7225968505440823	0.0	0.0	0.1946153183023812	0.2757994188361995	0.009433963927696	0.0	0.0003017783313635	0.0	0.4565005213367168	0.0	0.0042902493899224	0.0642966080579583	0.0	0.1114631654846274	0.0	0.018606396711207	0.0	0.0283018917830981	0.018305064063669	0.1633656609708668	0.0	0.0	0.0313311640506497	0.0518786901567165	0.5497053053524398	0.5822653590155469	0.6159350535500199	0.5425794957590245	0.2357964165318141	0.5147121497626159	0.5363667322570325	0.699083006752503
384|1	0.0826174694165366	0.0968850320018731	0.0	0.0	0.0	0.0	0.1078915778411461	0.096387047652626	0.0	0.3561693222409839	0.2121701676932135	0.2146119869740903	0.0	0.2653245654894591	0.0745973446405524	0.2767688081217899	0.0444674188069208	0.0	0.0	0.2112732054519814	0.040216885529213	0.0402612368609204	0.0	0.0	0.0	0.0	0.0091446432236054	0.1370478701212872	0.0	0.1900665044460801	0.1024767211887416	0.0793188666376942	0.0	0.120650656587682	0.0195085722103582	0.1741065085955371	0.0408295352807428	0.0	0.0	0.1105791457031639	0.737651619819273	0.5676921746038811	0.6189135581772843	0.5988565877545919	0.3132152691391177	0.5838715000760202	0.4583652506497116	0.5689008488285371
387|1	0.0830735878485819	0.0	0.0	0.0	0.0	0.0	0.0	0.2584511621955881	0.0	0.537203518017109	0.4266830535766224	0.1078984134902724	0.3242520034565744	0.533578763795048	0.1500183703769428	0.1855312042971768	0.0	0.0	0.0	0.0	0.0347400115973198	0.0	0.0	0.0	0.0	0.0	0.0	0.315691251556059	0.0	0.2462738902514942	0.1770421769714729	0.0342584751481834	0.1195705744959165	0.2084400695839935	0.0337036553635017	0.1002640565554537	0.0	0.0	0.0	0.0	0.4617894755701371	0.640192489361353	0.3605350228867557	0.2153897768324191	0.3518953327216467	0.8848973902510472	0.3548408503860034	0.1703698120376544
388|1	0.1111920319885109	0.0	0.0	0.1049940602964326	0.0949782435419518	0.0	0.0	0.0864826915466196	0.0	0.1597853777239143	0.1903683909287871	0.2406991230110279	0.1446678785014807	0.0	0.0	0.0827763758908955	0.1196943622055794	0.098270316692493	0.0	0.1895635970199933	0.0420795641972911	0.0	0.0	0.0031893950059816	0.2262433331419434	0.0	0.0	0.0955969045171621	0.0	0.066289864488089	0.0714820107896761	0.0691604885364376	0.0482774514099094	0.0	0.0	0.0404823104590974	0.0854411786682778	0.022467183838935	0.0	0.077133807508423	0.7167964978440232	0.6207827865162219	0.652159413273685	0.6103522215050597	0.3176865989911133	0.6061034587686485	0.4915325914436043	0.4907841980539303
395|1	0.1544943384040108	0.0	0.0	0.0	0.1319662986310479	0.0	0.0	0.0400540877343731	0.0	0.1110058687507474	0.4408415196006425	0.2675490399733444	0.0	0.4961558795871431	0.18599564940005	0.1150125705955891	0.0554359305816438	0.0	0.0	0.131693350608587	0.0528626874402208	0.0	0.0	0.0	0.2842194503070977	0.0	0.0	0.0400313816626828	0.0	0.0416385061696293	0.1496661251946615	0.0695065998606522	0.0	0.1585880623207191	0.0341904664037047	0.0508561285146345	0.0357786525646891	0.0	0.0	0.04844988814849	0.5729455615786064	0.6357722629926493	0.5855303261475236	0.528956176562089	0.2801311030876817	0.5942079477498091	0.45299107907591	0.6075819380443539
