ID__PseudoAAC0	Pc1.A__PseudoAAC1	Pc1.R__PseudoAAC2	Pc1.N__PseudoAAC3	Pc1.D__PseudoAAC4	Pc1.C__PseudoAAC5	Pc1.Q__PseudoAAC6	Pc1.E__PseudoAAC7	Pc1.G__PseudoAAC8	Pc1.H__PseudoAAC9	Pc1.I__PseudoAAC10	Pc1.L__PseudoAAC11	Pc1.K__PseudoAAC12	Pc1.M__PseudoAAC13	Pc1.F__PseudoAAC14	Pc1.P__PseudoAAC15	Pc1.S__PseudoAAC16	Pc1.T__PseudoAAC17	Pc1.W__PseudoAAC18	Pc1.Y__PseudoAAC19	Pc1.V__PseudoAAC20	Pc2.Hydrophobicity.1__PseudoAAC21	Pc2.Hydrophilicity.1__PseudoAAC22	Pc2.Hydrophobicity.2__PseudoAAC23	Pc2.Hydrophilicity.2__PseudoAAC24	Pc2.Hydrophobicity.3__PseudoAAC25	Pc2.Hydrophilicity.3__PseudoAAC26	Pc2.Hydrophobicity.4__PseudoAAC27	Pc2.Hydrophilicity.4__PseudoAAC28	Pc1.A__APseudoAAC1	Pc1.R__APseudoAAC2	Pc1.N__APseudoAAC3	Pc1.D__APseudoAAC4	Pc1.C__APseudoAAC5	Pc1.Q__APseudoAAC6	Pc1.E__APseudoAAC7	Pc1.G__APseudoAAC8	Pc1.H__APseudoAAC9	Pc1.I__APseudoAAC10	Pc1.L__APseudoAAC11	Pc1.K__APseudoAAC12	Pc1.M__APseudoAAC13	Pc1.F__APseudoAAC14	Pc1.P__APseudoAAC15	Pc1.S__APseudoAAC16	Pc1.T__APseudoAAC17	Pc1.W__APseudoAAC18	Pc1.Y__APseudoAAC19	Pc1.V__APseudoAAC20	Pc2.Hydrophobicity.1__APseudoAAC21	Pc2.Hydrophilicity.1__APseudoAAC22	Pc2.Hydrophobicity.2__APseudoAAC23	Pc2.Hydrophilicity.2__APseudoAAC24	Pc2.Hydrophobicity.3__APseudoAAC25	Pc2.Hydrophilicity.3__APseudoAAC26	Pc2.Hydrophobicity.4__APseudoAAC27	Pc2.Hydrophilicity.4__APseudoAAC28
4243|0	0.0	0.0	0.1619310503686992	0.1272600996263008	0.0	0.0	0.0	0.128157426057695	0.0	0.1550069189174555	0.0	0.0939136422483183	0.0	0.0	0.0	0.0	0.1351801004688947	0.0	0.0	0.0	0.6047070312202057	0.7211320076414434	0.2629538625820866	0.2450594761596092	0.2355138219443006	0.5081965615287433	0.4373690482703205	0.4857059607153891	0.0	0.0	0.1619310503686992	0.1272600996263008	0.0	0.0	0.0	0.128157426057695	0.0	0.1550069189174555	0.0	0.0939136422483183	0.0	0.0	0.0	0.0	0.1351801004688947	0.0	0.0	0.0	0.6047070312202057	0.7211320076414434	0.2629538625820866	0.2450594761596092	0.2355138219443006	0.5081965615287433	0.4373690482703205	0.4857059607153891
1378|0	0.0889421821600935	0.1108702125166372	0.0	0.0	0.0	0.0	0.0	0.2469011354063968	0.2197791698331497	0.0	0.0	0.0	0.0	0.0	0.0	0.1139377903358985	0.0	0.0	0.0	0.1360863640700529	0.5857612430656779	0.6157246064051977	0.3272906987657252	0.299914717318908	0.3803385922890335	0.5982388552809607	0.3577987468072154	0.5325755319073529	0.0889421821600935	0.1108702125166372	0.0	0.0	0.0	0.0	0.0	0.2469011354063968	0.2197791698331497	0.0	0.0	0.0	0.0	0.0	0.0	0.1139377903358985	0.0	0.0	0.0	0.1360863640700529	0.5857612430656779	0.6157246064051977	0.3272906987657252	0.299914717318908	0.3803385922890335	0.5982388552809607	0.3577987468072154	0.5325755319073529
2694|0	0.2542400803479291	0.0	0.1486258768784014	0.1168036880853069	0.0	0.0	0.1740373662396848	0.470509140351643	0.0	0.0711353356687028	0.1760949618916575	0.1723943295398872	0.0	0.0	0.1112003762280314	0.1085632346248021	0.8685105571827023	0.0	0.2418062974497656	0.2593340774508339	0.4343669586409021	0.5879470947955184	0.4265839912579192	0.4106925859420102	0.4592372612499722	0.5566720057701122	0.4578355758049946	0.5506639078164164	0.2542400803479291	0.0	0.1486258768784014	0.1168036880853069	0.0	0.0	0.1740373662396848	0.470509140351643	0.0	0.0711353356687028	0.1760949618916575	0.1723943295398872	0.0	0.0	0.1112003762280314	0.1085632346248021	0.8685105571827023	0.0	0.2418062974497656	0.2593340774508339	0.4343669586409021	0.5879470947955184	0.4265839912579192	0.4106925859420102	0.4592372612499722	0.5566720057701122	0.4578355758049946	0.5506639078164164
2841|0	0.2490540343212763	0.1034854817767033	0.145594172997612	0.114421100329418	0.2167537563089333	0.0	0.0852436565574662	0.5761394870807137	0.0	0.0	0.6037602811469561	0.3377555828904944	0.2441178781535481	0.1321836646077478	0.0	0.0	0.1215420692244654	0.1298266187503148	0.0	0.0	0.4593592722128433	0.5670446711712317	0.4416835880222194	0.4286868543945234	0.4959169695645004	0.593433038906416	0.4769937781204173	0.5209538937790293	0.2490540343212763	0.1034854817767033	0.145594172997612	0.114421100329418	0.2167537563089333	0.0	0.0852436565574662	0.5761394870807137	0.0	0.0	0.6037602811469561	0.3377555828904944	0.2441178781535481	0.1321836646077478	0.0	0.0	0.1215420692244654	0.1298266187503148	0.0	0.0	0.4593592722128433	0.5670446711712317	0.4416835880222194	0.4286868543945234	0.4959169695645004	0.593433038906416	0.4769937781204173	0.5209538937790293
3375|0	0.1665043557699971	0.0	0.2920096923332023	0.2294876890723356	0.0	0.3469854830682928	0.4274205040663122	0.2311058346630501	0.6171569248019716	0.0698808576235746	0.2594842670910552	0.0846770700133826	0.0	0.0	0.1638590213815045	0.4265948488555918	0.1218848993371425	0.0	0.2375420216370074	0.0	0.4659457796706536	0.5755824355855604	0.420148751575832	0.3725782455592573	0.5180160639468467	0.6870348847774418	0.4491859635653932	0.4994382690422574	0.1665043557699971	0.0	0.2920096923332023	0.2294876890723356	0.0	0.3469854830682928	0.4274205040663122	0.2311058346630501	0.6171569248019716	0.0698808576235746	0.2594842670910552	0.0846770700133826	0.0	0.0	0.1638590213815045	0.4265948488555918	0.1218848993371425	0.0	0.2375420216370074	0.0	0.4659457796706536	0.5755824355855604	0.420148751575832	0.3725782455592573	0.5180160639468467	0.6870348847774418	0.4491859635653932	0.4994382690422574
3361|0	0.0	0.1013409506829186	0.4277310687109221	0.224099900517238	0.6367858955086578	0.0	0.0834771510641657	0.1128400280779726	0.0	0.0	0.3378563133441965	0.4961344037965076	0.0	0.5177776826707245	0.106674684929388	0.2082897421995713	0.0	0.2542724398093798	0.0	0.0	0.4085709967094545	0.5804379109086457	0.4634882318942856	0.3917418256835109	0.5423867541525179	0.6485225535576424	0.4834305182137086	0.548050581844657	0.0	0.1013409506829186	0.4277310687109221	0.224099900517238	0.6367858955086578	0.0	0.0834771510641657	0.1128400280779726	0.0	0.0	0.3378563133441965	0.4961344037965076	0.0	0.5177776826707245	0.106674684929388	0.2082897421995713	0.0	0.2542724398093798	0.0	0.0	0.4085709967094545	0.5804379109086457	0.4634882318942856	0.3917418256835109	0.5423867541525179	0.6485225535576424	0.4834305182137086	0.548050581844657
4384|0	0.340997546673258	0.2125339717844195	0.5980299327903676	0.1174965342550558	0.667739125381844	0.0	0.0	0.3549750498006614	0.4213082920997594	0.1431145803895901	0.2657092604850111	0.2601253853136092	0.0	0.1357365243982884	0.0	0.4368288030979497	0.4992356080809733	0.133316125376331	0.2432406234522704	0.2608723732460482	0.4527046120594551	0.5874828208658625	0.3735998700701664	0.3419702189680355	0.5615320952920348	0.6397516500934755	0.4385044768555854	0.4956084438715677	0.340997546673258	0.2125339717844195	0.5980299327903676	0.1174965342550558	0.667739125381844	0.0	0.0	0.3549750498006614	0.4213082920997594	0.1431145803895901	0.2657092604850111	0.2601253853136092	0.0	0.1357365243982884	0.0	0.4368288030979497	0.4992356080809733	0.133316125376331	0.2432406234522704	0.2608723732460482	0.4527046120594551	0.5874828208658625	0.3735998700701664	0.3419702189680355	0.5615320952920348	0.6397516500934755	0.4385044768555854	0.4956084438715677
3568|0	0.1692448087859708	0.3164562774668011	0.2968158058930992	0.1166323844087098	0.1104713525524261	0.0	0.2606731859261348	0.4698190941130692	0.0	0.0	0.6154284568030659	0.430353742299923	0.0	0.2694764503871685	0.0555186451696142	0.0	0.3716729160654621	0.0	0.2414516656016064	0.5179074789048307	0.5339434572610563	0.6627980656059632	0.3932403202472504	0.3783217480267978	0.4252735589738349	0.5820126048019232	0.4287909244184176	0.5110876176250976	0.1692448087859708	0.3164562774668011	0.2968158058930992	0.1166323844087098	0.1104713525524261	0.0	0.2606731859261348	0.4698190941130692	0.0	0.0	0.6154284568030659	0.430353742299923	0.0	0.2694764503871685	0.0555186451696142	0.0	0.3716729160654621	0.0	0.2414516656016064	0.5179074789048307	0.5339434572610563	0.6627980656059632	0.3932403202472504	0.3783217480267978	0.4252735589738349	0.5820126048019232	0.4287909244184176	0.5110876176250976
787|0	0.1731415517177732	0.0	0.1518248907465235	0.1193177631971289	0.0	0.0	0.088891667689776	0.0	0.2139193438702761	0.0	0.089942609294369	0.0880524670314566	0.0	0.0	0.0567969230069068	0.3326998282301484	0.1267434746953336	0.0	0.0	0.2649159675474057	0.4935517585966472	0.6130982465527114	0.3951047273651795	0.3862981113288933	0.4428133924137531	0.5975495008779967	0.420192940267067	0.4712404219925475	0.1731415517177732	0.0	0.1518248907465235	0.1193177631971289	0.0	0.0	0.088891667689776	0.0	0.2139193438702761	0.0	0.089942609294369	0.0880524670314566	0.0	0.0	0.0567969230069068	0.3326998282301484	0.1267434746953336	0.0	0.0	0.2649159675474057	0.4935517585966472	0.6130982465527114	0.3951047273651795	0.3862981113288933	0.4428133924137531	0.5975495008779967	0.420192940267067	0.4712404219925475
2172|0	0.0	0.0	0.2751967208299614	0.1081372659224772	0.0	0.0	0.1611244067889647	0.2177995098579513	0.0	0.0	0.0815146680461798	0.0798016388119811	0.0	0.124924336937359	0.0	0.0	0.0	0.0	0.0	0.0	0.4338920323129054	0.712116993592146	0.4660916164882945	0.5340283225592226	0.5102241962142746	0.7077463485853117	0.3976380517709812	0.5001030168038544	0.0	0.0	0.2751967208299614	0.1081372659224772	0.0	0.0	0.1611244067889647	0.2177995098579513	0.0	0.0	0.0815146680461798	0.0798016388119811	0.0	0.124924336937359	0.0	0.0	0.0	0.0	0.0	0.0	0.4338920323129054	0.712116993592146	0.4660916164882945	0.5340283225592226	0.5102241962142746	0.7077463485853117	0.3976380517709812	0.5001030168038544
1600|0	0.0	0.3381133245025561	0.0	0.0	0.0	0.3768336124849755	0.0	0.1254929251972368	0.0	0.0	0.2818054314153924	0.1839221970073364	0.0	0.4318775688931256	0.1186362542114232	0.2316455382228416	0.2647391845816393	0.0	0.0	0.0	0.3836569127908104	0.5429481843324815	0.3828757395925748	0.3472478571218879	0.448388876064361	0.5662200987502928	0.4257609518381872	0.4981637596299708	0.0	0.3381133245025561	0.0	0.0	0.0	0.3768336124849755	0.0	0.1254929251972368	0.0	0.0	0.2818054314153924	0.1839221970073364	0.0	0.4318775688931256	0.1186362542114232	0.2316455382228416	0.2647391845816393	0.0	0.0	0.0	0.3836569127908104	0.5429481843324815	0.3828757395925748	0.3472478571218879	0.448388876064361	0.5662200987502928	0.4257609518381872	0.4981637596299708
5027|0	0.0	0.0	0.0	0.1138600709058205	0.0	0.0	0.1696513798934184	0.0	0.0	0.0693426251851948	0.1716571212417397	0.0	0.0	0.0	0.0	0.1058272884595681	0.0	0.0	0.0	0.0	0.463993939772841	0.6485324874780306	0.2922626317532998	0.1415830151767869	0.493811690513837	0.5130498388107088	0.6069251055266521	0.765118492813422	0.0	0.0	0.0	0.1138600709058205	0.0	0.0	0.1696513798934184	0.0	0.0	0.0693426251851948	0.1716571212417397	0.0	0.0	0.0	0.0	0.1058272884595681	0.0	0.0	0.0	0.0	0.463993939772841	0.6485324874780306	0.2922626317532998	0.1415830151767869	0.493811690513837	0.5130498388107088	0.6069251055266521	0.765118492813422
4324|0	0.0	0.0	0.1468275617790386	0.1153904090496722	0.0	0.0	0.0859657910187642	0.0	0.2068781707887617	0.0702746258722793	0.2609464223778332	0.0	0.0	0.1333034473961547	0.1098548950788146	0.2144993237193386	0.2451434052666391	0.0	0.0	0.0	0.4927834496310936	0.6111797064389156	0.4493802282269518	0.4343366798043158	0.5178820974593957	0.5960989231914391	0.4116833775215495	0.465518799133215	0.0	0.0	0.1468275617790386	0.1153904090496722	0.0	0.0	0.0859657910187642	0.0	0.2068781707887617	0.0702746258722793	0.2609464223778332	0.0	0.0	0.1333034473961547	0.1098548950788146	0.2144993237193386	0.2451434052666391	0.0	0.0	0.0	0.4927834496310936	0.6111797064389156	0.4493802282269518	0.4343366798043158	0.5178820974593957	0.5960989231914391	0.4116833775215495	0.465518799133215
4862|0	0.414778234076636	0.103407741619331	0.2909696000662878	0.1143351451384713	0.0	0.11524985858116	0.0851796199876789	0.1151413361446965	0.0	0.1392639061570544	0.2585600252365095	0.0843754637036667	0.0	0.1320843658586651	0.0544251271680689	0.2125376927903714	0.3643522939003729	0.0	0.0	0.2538532804121493	0.4790154574455753	0.6083687999612326	0.3760417304259288	0.3366744106447081	0.5392764390567961	0.6482871652189938	0.5028431562741976	0.5065002842229839	0.414778234076636	0.103407741619331	0.2909696000662878	0.1143351451384713	0.0	0.11524985858116	0.0851796199876789	0.1151413361446965	0.0	0.1392639061570544	0.2585600252365095	0.0843754637036667	0.0	0.1320843658586651	0.0544251271680689	0.2125376927903714	0.3643522939003729	0.0	0.0	0.2538532804121493	0.4790154574455753	0.6083687999612326	0.3760417304259288	0.3366744106447081	0.5392764390567961	0.6482871652189938	0.5028431562741976	0.5065002842229839
4030|0	0.0	0.1083033854451836	0.4571175076738992	0.0	0.0	0.1207061450231392	0.0	0.1205924847973021	0.0	0.0729285461172366	0.0902670201005248	0.0883700603505495	0.2554831093000331	0.138337650188073	0.0570017818132545	0.0	0.2544012424743007	0.0	0.0	0.1329357417755544	0.4901770400124252	0.6266535943192686	0.3031551912095628	0.2947582526122151	0.4172556932459474	0.5521489469746739	0.5228535052025994	0.5570711057526552	0.0	0.1083033854451836	0.4571175076738992	0.0	0.0	0.1207061450231392	0.0	0.1205924847973021	0.0	0.0729285461172366	0.0902670201005248	0.0883700603505495	0.2554831093000331	0.138337650188073	0.0570017818132545	0.0	0.2544012424743007	0.0	0.0	0.1329357417755544	0.4901770400124252	0.6266535943192686	0.3031551912095628	0.2947582526122151	0.4172556932459474	0.5521489469746739	0.5228535052025994	0.5570711057526552
4222|0	0.0840393447031781	0.0	0.0	0.1158287716732571	0.2194203803017733	0.1167554345499372	0.0	0.1166454944217349	0.0	0.0705415958017781	0.0873125817690917	0.3419108379429964	0.0	0.4014295823770053	0.0551361142753041	0.3229712945266561	0.3691120399392709	0.0	0.7193640939490459	0.0	0.4562940484461273	0.5786031206755089	0.3417342534930231	0.2882162552314274	0.5248454470060261	0.622310748681338	0.5220118458033947	0.5809285348365991	0.0840393447031781	0.0	0.0	0.1158287716732571	0.2194203803017733	0.1167554345499372	0.0	0.1166454944217349	0.0	0.0705415958017781	0.0873125817690917	0.3419108379429964	0.0	0.4014295823770053	0.0551361142753041	0.3229712945266561	0.3691120399392709	0.0	0.7193640939490459	0.0	0.4562940484461273	0.5786031206755089	0.3417342534930231	0.2882162552314274	0.5248454470060261	0.622310748681338	0.5220118458033947	0.5809285348365991
944|0	0.1711350946937556	0.1066635867084934	0.3001309252111578	0.2358700901176189	0.223410401957024	0.0	0.1757230868806414	0.9501329551756316	0.2114403319530132	0.5027704525788965	0.0889003061707876	0.609224475220537	0.0	0.2724862179558205	0.0	0.2192295496329745	0.1252747034354722	0.0	0.0	0.7855379383340595	0.4104697604170755	0.5526763096785083	0.3616142980283062	0.3402032602154274	0.4724426019611452	0.6098316158616127	0.5249649094808275	0.5561806321405901	0.1711350946937556	0.1066635867084934	0.3001309252111578	0.2358700901176189	0.223410401957024	0.0	0.1757230868806414	0.9501329551756316	0.2114403319530132	0.5027704525788965	0.0889003061707876	0.609224475220537	0.0	0.2724862179558205	0.0	0.2192295496329745	0.1252747034354722	0.0	0.0	0.7855379383340595	0.4104697604170755	0.5526763096785083	0.3616142980283062	0.3402032602154274	0.4724426019611452	0.6098316158616127	0.5249649094808275	0.5561806321405901
3348|0	0.7038499229779086	0.292459620565327	0.0	0.1077882327468731	0.0	0.543252845209813	0.3212086954856301	0.0	0.0	0.0	0.1625031285319268	0.2386321924584502	0.2299666284656616	0.0	0.0	0.0	0.2289928135350222	0.0	0.0	0.0	0.4052563316043247	0.597407491242934	0.4682381695933527	0.4549958657322336	0.502521334420425	0.6229031924159918	0.5251976136495571	0.6275143069159368	0.7038499229779086	0.292459620565327	0.0	0.1077882327468731	0.0	0.543252845209813	0.3212086954856301	0.0	0.0	0.0	0.1625031285319268	0.2386321924584502	0.2299666284656616	0.0	0.0	0.0	0.2289928135350222	0.0	0.0	0.0	0.4052563316043247	0.597407491242934	0.4682381695933527	0.4549958657322336	0.502521334420425	0.6229031924159918	0.5251976136495571	0.6275143069159368
1150|0	0.0817037397706218	0.203694372496231	0.2865784958304422	0.0	0.1066611461325982	0.1135105904855203	0.1677883006741359	0.1134037057917294	0.201892731468284	0.068581117650896	0.4244300383801799	0.3324085192086627	0.0	0.0	0.0	0.1046651132854793	0.0	0.0	0.233123889530278	0.2500223090163501	0.4915778353297033	0.591013144549452	0.3685240153367464	0.2995002306217084	0.5611640887295752	0.7082768541178905	0.5045545979312998	0.5358149405941501	0.0817037397706218	0.203694372496231	0.2865784958304422	0.0	0.1066611461325982	0.1135105904855203	0.1677883006741359	0.1134037057917294	0.201892731468284	0.068581117650896	0.4244300383801799	0.3324085192086627	0.0	0.0	0.0	0.1046651132854793	0.0	0.0	0.233123889530278	0.2500223090163501	0.4915778353297033	0.591013144549452	0.3685240153367464	0.2995002306217084	0.5611640887295752	0.7082768541178905	0.5045545979312998	0.5358149405941501
1115|0	0.2529073218596337	0.0	0.443540283997503	0.1161913884567556	0.220107303864802	0.2342419047401709	0.0	0.3510320041807536	0.0	0.1415248705785287	0.5255155498383176	0.3429812335494341	0.0	0.0	0.0	0.32398239747018	0.0	0.0	0.0	0.0	0.4549785584426876	0.5854116454980469	0.3516650974878306	0.3181559895461401	0.470884818728114	0.6247047891742298	0.5382572378202111	0.5541478371563785	0.2529073218596337	0.0	0.443540283997503	0.1161913884567556	0.220107303864802	0.2342419047401709	0.0	0.3510320041807536	0.0	0.1415248705785287	0.5255155498383176	0.3429812335494341	0.0	0.0	0.0	0.32398239747018	0.0	0.0	0.0	0.0	0.4549785584426876	0.5854116454980469	0.3516650974878306	0.3181559895461401	0.470884818728114	0.6247047891742298	0.5382572378202111	0.5541478371563785
2484|0	0.0825561145255574	0.0	0.0	0.2275689648315508	0.0	0.1146947904012075	0.0	0.0	0.4079979571991733	0.1385931811438063	0.0	0.0	0.0	0.2628964381204451	0.1624890120460719	0.0	0.0	0.0	0.2355559559052797	0.2526306682539389	0.4286006396817667	0.5666608053255623	0.4511179230297036	0.3680053546260603	0.4849664637615457	0.634153897948515	0.5144570782137136	0.5407059884356864	0.0825561145255574	0.0	0.0	0.2275689648315508	0.0	0.1146947904012075	0.0	0.0	0.4079979571991733	0.1385931811438063	0.0	0.0	0.0	0.2628964381204451	0.1624890120460719	0.0	0.0	0.0	0.2355559559052797	0.2526306682539389	0.4286006396817667	0.5666608053255623	0.4511179230297036	0.3680053546260603	0.4849664637615457	0.634153897948515	0.5144570782137136	0.5407059884356864
1637|0	0.0826853989188893	0.1030708661235588	0.0	0.1139626710074291	0.0	0.0	0.0849021269657476	0.2295324713065615	0.2043184447510661	0.0694051103069166	0.0	0.0	0.0	0.0	0.1084956485511146	0.1059226501650591	0.1210551096669424	0.0	0.0	0.0	0.3277387097447461	0.5944689670951102	0.4651450974102545	0.430814543438175	0.4399410926419387	0.6045615817393654	0.5169815002318127	0.582207661493894	0.0826853989188893	0.1030708661235588	0.0	0.1139626710074291	0.0	0.0	0.0849021269657476	0.2295324713065615	0.2043184447510661	0.0694051103069166	0.0	0.0	0.0	0.0	0.1084956485511146	0.1059226501650591	0.1210551096669424	0.0	0.0	0.0	0.3277387097447461	0.5944689670951102	0.4651450974102545	0.430814543438175	0.4399410926419387	0.6045615817393654	0.5169815002318127	0.582207661493894
3742|0	0.477575938319615	0.1984395723468288	0.0	0.0	0.2078191161119784	0.1105823040506406	0.0817298932281321	0.1104781767118911	0.0	0.1336237961896878	0.5788731420767023	0.0809583048218848	0.2340552824962098	0.3802050697207531	0.1566628202738122	0.3058950534392483	0.582660384456006	0.3734254060821358	0.454219764397995	0.6089309128960991	0.5083804061069757	0.6651215694067485	0.4146706465762321	0.3817571894228418	0.5270026907327545	0.6272357444386446	0.5070097468424316	0.537538005298651	0.477575938319615	0.1984395723468288	0.0	0.0	0.2078191161119784	0.1105823040506406	0.0817298932281321	0.1104781767118911	0.0	0.1336237961896878	0.5788731420767023	0.0809583048218848	0.2340552824962098	0.3802050697207531	0.1566628202738122	0.3058950534392483	0.582660384456006	0.3734254060821358	0.454219764397995	0.6089309128960991	0.5083804061069757	0.6651215694067485	0.4146706465762321	0.3817571894228418	0.5270026907327545	0.6272357444386446	0.5070097468424316	0.537538005298651
2469|0	0.2456649839435777	0.0	0.0	0.0	0.0	0.4550681517939231	0.2522510616206405	0.0	0.404697710481995	0.0687360587321937	0.3403111415513783	0.1665797546178489	0.0	0.3911548503756744	0.0537248859487344	0.3147047301251622	0.1198881622852183	0.0	0.4673011438570881	0.1252935844847812	0.5231468226757092	0.6814579818044543	0.4127638637835381	0.3662515555076194	0.4637627676529769	0.635665820370509	0.4583289540330734	0.5150214446309967	0.2456649839435777	0.0	0.0	0.0	0.0	0.4550681517939231	0.2522510616206405	0.0	0.404697710481995	0.0687360587321937	0.3403111415513783	0.1665797546178489	0.0	0.3911548503756744	0.0537248859487344	0.3147047301251622	0.1198881622852183	0.0	0.4673011438570881	0.1252935844847812	0.5231468226757092	0.6814579818044543	0.4127638637835381	0.3662515555076194	0.4637627676529769	0.635665820370509	0.4583289540330734	0.5150214446309967
1961|0	0.3310928782274422	0.5159016914177402	0.4354945958822084	0.3422511342481736	0.0	0.0	0.1699846040066654	0.2297762590650874	0.409070905093807	0.0694788258739371	0.5159828549145788	0.4209495706725736	0.0	0.2635877998657941	0.1086108824037347	0.6362109073277293	0.121183682995482	0.1294438042021303	0.2361754179944823	0.1266475166034256	0.4753423853255472	0.6290024675421685	0.3390995132829673	0.3165669168927968	0.5270379204678262	0.646477429730486	0.4966399145459539	0.567444245945617	0.3310928782274422	0.5159016914177402	0.4354945958822084	0.3422511342481736	0.0	0.0	0.1699846040066654	0.2297762590650874	0.409070905093807	0.0694788258739371	0.5159828549145788	0.4209495706725736	0.0	0.2635877998657941	0.1086108824037347	0.6362109073277293	0.121183682995482	0.1294438042021303	0.2361754179944823	0.1266475166034256	0.4753423853255472	0.6290024675421685	0.3390995132829673	0.3165669168927968	0.5270379204678262	0.646477429730486	0.4966399145459539	0.567444245945617
1594|0	0.0791768083904218	0.0	0.1388576013587875	0.0	0.0	0.0	0.0	0.2197927171863458	0.0	0.0	0.3290426207496587	0.0805319490473056	0.2328226625508867	0.1260675906758121	0.0	0.1014280330745149	0.0	0.1238196041848885	0.0	0.0	0.5132243876263023	0.6039832864669872	0.3831785094842495	0.3008764605358062	0.5603095128325533	0.6628052760568792	0.559437804751714	0.5868898349523194	0.0791768083904218	0.0	0.1388576013587875	0.0	0.0	0.0	0.0	0.2197927171863458	0.0	0.0	0.3290426207496587	0.0805319490473056	0.2328226625508867	0.1260675906758121	0.0	0.1014280330745149	0.0	0.1238196041848885	0.0	0.0	0.5132243876263023	0.6039832864669872	0.3831785094842495	0.3008764605358062	0.5603095128325533	0.6628052760568792	0.559437804751714	0.5868898349523194
1384|0	0.1747066413769735	0.2177792582451814	0.1531972913295096	0.0	0.0	0.0	0.0896951919074468	0.1212452490803818	0.0	0.0733233066216103	0.2722669000699654	0.0	0.2568660333600318	0.2781729372678599	0.057310331117153	0.2238048155786073	0.6394457760365606	0.0	0.0	0.0	0.5023992647124935	0.6094679916407262	0.3623635595134586	0.3459757702701095	0.3997321621316086	0.5802814633205551	0.4420061001231953	0.5179589973374098	0.1747066413769735	0.2177792582451814	0.1531972913295096	0.0	0.0	0.0	0.0896951919074468	0.1212452490803818	0.0	0.0733233066216103	0.2722669000699654	0.0	0.2568660333600318	0.2781729372678599	0.057310331117153	0.2238048155786073	0.6394457760365606	0.0	0.0	0.0	0.5023992647124935	0.6094679916407262	0.3623635595134586	0.3459757702701095	0.3997321621316086	0.5802814633205551	0.4420061001231953	0.5179589973374098
1895|0	0.1682013952716472	0.5241754808139173	0.2949859026579259	0.463653329921934	0.0	0.0	0.0863553686859392	0.9338452118199336	0.0	0.1411861894027707	0.0873763243288095	0.0855401124967588	0.2473015614548086	0.2678150973912162	0.1103527328029299	0.2154713865033238	0.1231271700745849	0.0	0.4799261771888375	0.3860358902510457	0.5247187481183231	0.6503393647847974	0.4032915506623202	0.3972371679531778	0.5071850132817912	0.6425636920106099	0.3889823266399866	0.4587819841091596	0.1682013952716472	0.5241754808139173	0.2949859026579259	0.463653329921934	0.0	0.0	0.0863553686859392	0.9338452118199336	0.0	0.1411861894027707	0.0873763243288095	0.0855401124967588	0.2473015614548086	0.2678150973912162	0.1103527328029299	0.2154713865033238	0.1231271700745849	0.0	0.4799261771888375	0.3860358902510457	0.5247187481183231	0.6503393647847974	0.4032915506623202	0.3972371679531778	0.5071850132817912	0.6425636920106099	0.3889823266399866	0.4587819841091596
3073|0	0.0	0.0	0.2724667135326725	0.0	0.0	0.0	0.0	0.5390972363428873	0.0	0.195612078456086	0.4035301300151122	0.0790099903663337	0.0	0.0	0.0509642090778665	0.0	0.1137276563880541	0.0	0.0	0.2377106371855649	0.5480983316481064	0.6190805443962685	0.4050624776009405	0.3147426777459641	0.5981241446199684	0.6478569825298605	0.5587338477271528	0.567891408580403	0.0	0.0	0.2724667135326725	0.0	0.0	0.0	0.0	0.5390972363428873	0.0	0.195612078456086	0.4035301300151122	0.0790099903663337	0.0	0.0	0.0509642090778665	0.0	0.1137276563880541	0.0	0.0	0.2377106371855649	0.5480983316481064	0.6190805443962685	0.4050624776009405	0.3147426777459641	0.5981241446199684	0.6478569825298605	0.5587338477271528	0.567891408580403
2553|0	0.1708942142983333	0.1065134528800728	0.0	0.1177690461423467	0.0	0.0	0.0	0.1185994500019534	0.0	0.0717232543427934	0.0	0.0869095663119554	0.2512607340225462	0.1360513406324233	0.0	0.0	0.0	0.0	0.0	0.0	0.2901726910506762	0.500504380604747	0.3140566598481579	0.2517315324811401	0.4705008501903375	0.6643336601032808	0.6233216290051055	0.6657817561579807	0.1708942142983333	0.1065134528800728	0.0	0.1177690461423467	0.0	0.0	0.0	0.1185994500019534	0.0	0.0717232543427934	0.0	0.0869095663119554	0.2512607340225462	0.1360513406324233	0.0	0.0	0.0	0.0	0.0	0.0	0.2901726910506762	0.500504380604747	0.3140566598481579	0.2517315324811401	0.4705008501903375	0.6643336601032808	0.6233216290051055	0.6657817561579807
