ID	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10
2264|0	0.4367327617144321	0.0901515392601574	0.1658863612332394	0.1004306935031033	0.1761091880963705	0.0	0.0	0.5348882330356066	0.0599852957280642	0.3054439756450703	0.0903194939801942	0.186507841801499	0.3112014074030771	0.3080746708617304	0.0629116449016348	0.2518472608903759	0.2732845440172606	0.479232586335174	0.3464776281705696	0.2468260922373981	0.5424980296350285	0.3555498966564315	0.2360740442853966	0.4185742363939216	0.4248893422063391	0.4071117638735401	0.4044387865135024	0.464187618515136	0.42557162158621	0.3338012880528082
4754|0	0.1206546499968656	0.0871704891269149	0.0802004900130217	0.1942194830585639	0.1702857676318026	0.0842728894030613	0.0618001188955782	0.2155004288916956	0.0	0.0	0.0873328900711133	0.2705108519931926	0.3009108787596669	0.1489437671670404	0.1216626782606246	0.0811731339522092	0.3523304215444693	0.0	0.1675103085705715	0.3579964030485727	0.4470700199097822	0.3571095179371782	0.3892780321794884	0.30931149572432	0.5023105851705703	0.4807876474301074	0.440779321933349	0.5474554802627503	0.3226661768402369	0.414971232430103
936|0	0.1459943509375567	0.3515929965214463	0.0	0.0	0.0	0.0679811665794455	0.0997057109831868	0.0347679322690842	0.0	0.0	0.070449604728672	0.290953882815034	0.0	0.1201498028425843	0.0	0.1309613181669389	0.0	0.0	0.0	0.0962627217478684	0.4900928961539543	0.4543639376441932	0.599536141117057	0.6929581918347156	0.7588677733667086	0.4287489854889688	0.4501337537808044	0.53646174979578	0.4535196131121372	0.3959713181405821
3293|0	0.0605744675195113	0.0875275998465936	0.2415871403614641	0.3900302812529114	0.0	0.1692362590933287	0.0620532950008871	0.0865533071833031	0.0582393712215404	0.0988512538451645	0.3507626643903166	0.5432381037336785	0.0	0.0	0.061080546442482	0.2445170260494451	0.1768869055319097	0.0	0.1681965468542656	0.479284005805131	0.523872359806146	0.3082848520948985	0.5072639431418398	0.5165413865494154	0.418811479556488	0.4597372348665726	0.4219167238988994	0.4829620058024516	0.3122469590573462	0.316584408904468
5050|0	0.0616978624748254	0.1783017181734937	0.0	0.0993159149356469	0.0870771899221453	0.08618743066896	0.1264082316478081	0.2644754924977258	0.0593194602179458	0.0	0.4465847475647705	0.0	0.0	0.1523275242751639	0.0622133269777663	0.0830172538789693	0.6305858798769405	0.0	0.0	0.366129491774197	0.4515450332635093	0.293142675187863	0.5790036504068834	0.481182372168074	0.474789022407165	0.4184039162376445	0.4324519235028945	0.5453445677609252	0.1932213887903738	0.3399437541429156
3765|0	0.0	0.0	0.1471443162234006	0.0	0.0	0.0	0.0566925229255971	0.0	0.0	0.1806230265374591	0.0801150865240405	0.1654359565678673	0.0	0.1366340079217291	0.0	0.1489288318459029	0.0	0.2125441498144432	0.0	0.218939376922619	0.5875134101201993	0.5255803673534483	0.4324974431454016	0.441497483657202	0.745928540367721	0.4263569338972018	0.3288192792812426	0.6079302308959069	0.2562200061875548	0.3585387108685157
3146|0	0.0604823359170157	0.0	0.0804065649820021	0.0973592647799514	0.0853616582540426	0.0	0.0	0.0864216626931633	0.0581507912171474	0.0987009046172076	0.0	0.0	0.0	0.1493264778237182	0.0	0.0813817081274857	0.0	0.0	0.0	0.1196387579858691	0.2948125127022297	0.2622735466027916	0.3235543058094892	0.3347150559652195	0.3157311242231717	0.2035314221737595	0.3257721735968587	0.8041426318379478	0.6415948652649619	0.5203906097394672
2575|0	0.2314029964378953	0.3343677576529228	0.1538161496907318	0.0931231625708961	0.0	0.3232531713755639	0.4741046513508269	0.2066536390453473	0.0556206499338291	0.377625710602344	0.1674953468478996	0.5188115146976839	0.0	0.285658563711359	0.5250066506846097	0.1556815790131905	0.0844666111953983	0.222181349594994	0.8031681194730929	0.1144332748904694	0.4796256389253908	0.3996998357829062	0.4614926191718825	0.5739004898609847	0.4620219748368713	0.4107409741644129	0.4016276516943886	0.4591657074297111	0.4245086586505191	0.3606616292542802
3036|0	0.1428265281859693	0.0	0.0	0.114954933241483	0.0	0.0	0.0	0.1020405863577999	0.0	0.0	0.1033814567911644	0.2134805183102901	0.0	0.0	0.4320593846873625	0.0	0.1042689421518417	0.0	0.0	0.0	0.2995592299622052	0.0601079613242281	0.2828620274728659	0.241863833827602	0.3336214574798859	0.3118118588522275	0.3874465993346676	0.488565556141481	0.4351583458812952	0.3682715647120074
1893|0	0.0	0.0830351291329975	0.1527915722731617	0.1850057286294665	0.0	0.0	0.2943416346705175	0.0821108433391285	0.0	0.1875551629972268	0.0831898257913264	0.3435704560431953	0.286635694322586	0.1418778885393644	0.0	0.0773222879366714	0.0	0.0	0.0	0.0	0.6531661967497031	0.3313127995214767	0.5363428001113549	0.4581862936599747	0.4954214382500466	0.4928657386419372	0.5615600991676148	0.346950926599331	0.3113659364983299	0.3784517342539616
1820|0	0.0	0.5039068020273373	0.0	0.1871208929758956	0.4921858157362203	0.1623855451618595	0.0	0.2076240347048153	0.1117636621887083	0.2845492124130715	0.8414093230463818	0.0868746214119918	0.5798255813778671	0.8609998423408398	0.2344319801438512	0.5474441775929618	0.0	0.2232246596390742	0.1613879206595439	0.6898237557393578	0.5844393103746636	0.4126341150379682	0.4760151827229255	0.4617125235408673	0.5147199683754475	0.4438229217384574	0.3949270394523835	0.3951931993705511	0.4288713840889683	0.331386121076882
4878|0	0.238314038480683	0.0	0.0	0.0	0.0	0.0	0.061033022403091	0.0	0.0	0.0	0.1724977340332695	0.0890510416755905	0.0	0.5883799863664776	0.0	0.0	0.0869892764597605	0.0	0.0	0.1178509193723297	0.5506238040724998	0.5752852666788021	0.5294651495899053	0.2907409429997127	0.3601925205834345	0.5203759429477002	0.3026475071131864	0.3424286935609423	0.3351470794030401	0.45527020714579
4340|0	0.0	0.0781315590221982	0.0718842968741226	0.0870401850204008	0.0	0.0	0.0553919071170827	0.0	0.0519874060066391	0.0	0.0	0.0808202975201823	0.269708663100449	0.1334994084805134	0.1090471651877391	0.0727560848852185	0.0789490956226551	0.207668052103662	0.150140737903319	0.1069582813123847	0.5140199324230095	0.3382492354965737	0.4993166073355662	0.6390566705423947	0.5385803433768067	0.4396262511151708	0.6951455274110324	0.4470210919898055	0.4663310894948378	0.2669290758771385
3441|0	0.1824100769034555	0.0	0.0	0.3915040803569788	0.0858147336774504	0.2548136228034005	0.1245755489261069	0.0434401821594476	0.0	0.198449561938963	0.4401101047351994	0.4544090216404091	0.3032853218507707	0.1501190603314833	0.0613113502004202	0.0818136591066687	0.1775553043086836	0.0	0.1688321075580775	0.2405475330271501	0.6173682085354738	0.4030783000256857	0.4117367991543895	0.4441364398687444	0.5102460481138228	0.3600740693045703	0.3989647528945976	0.4085301208423808	0.3556880651486361	0.324393412194628
4289|0	0.0571352359591496	0.0825580525088781	0.0759568557208936	0.0919713910131386	0.1612754670355549	0.0798137729648763	0.1170602003484853	0.0816390771799998	0.0	0.0932387843356947	0.1654237207214859	0.1707982395323419	0.2849888348448279	0.2821254641061763	0.1152251625614672	0.0768780343239753	0.0	0.0	0.0	0.1130179343066534	0.6184920513538879	0.4309617125299755	0.2514458194541579	0.507621823797015	0.5570130412318675	0.3325006656692814	0.4939867839656607	0.6242640858422587	0.3401081265954215	0.360574297021404
1533|0	0.4360382690091876	0.0	0.0828112843199877	0.1002709885527654	0.1758291391575657	0.0	0.0638119195536066	0.0890062755732886	0.0	0.203305505631912	0.270527603596597	0.5586337707516046	0.310706534734366	0.0	0.0	0.2514467732218127	0.1818999778452903	0.0	0.0	0.2464335892343032	0.4794596546599005	0.5068995353410808	0.2969253924820639	0.2399992516533129	0.4967868947632348	0.5471272127567314	0.3482483468670019	0.2788374999613333	0.3277291186874235	0.4590757626695901
4300|0	0.1555613715586631	0.2247797469616744	0.068935584476999	0.1669395483654636	0.0	0.36217988728138	0.053119716801269	0.0370462774436439	0.0	0.1692400253566043	0.1501323450801912	0.3100201122876592	0.0	0.0	0.0522870111739436	0.0	0.1514211667176343	0.1991494550476614	0.4319457783372614	0.1025708250278343	0.4901527299742932	0.4725212644957622	0.664752118225736	0.4595430032425008	0.6256469766295978	0.504318457594248	0.4574198036850639	0.4221235718925775	0.4218292752562048	0.4552393750093215
1459|0	0.1053642006078704	0.3044938227807399	0.140073515920042	0.169606232130059	0.0	0.2943722641472895	0.2158729937080123	0.1129141583258494	0.0506512483224558	0.0859717284112037	0.1525305514434283	0.157486178812874	0.2627767284190682	0.3902047943486886	0.0531222412027893	0.0	0.0	0.0	0.2925637719984181	0.3126278583435095	0.5496187881612067	0.3903468795697265	0.6329120564217537	0.5021186798339861	0.6309422079510978	0.5188741769298377	0.4676750426580205	0.545005246656015	0.4140977603341204	0.3146614631895146
2986|0	0.260814582360575	0.0	0.1733663585150107	0.104959223207564	0.1840501438112508	0.0910847549371257	0.0667954869538921	0.0465839106585386	0.0626900982546643	0.1064055927488809	0.5663525919017083	0.3898353683478184	0.0	0.3219660943850198	0.0	0.3509377720824593	0.2856072427081135	0.0	0.0	0.0	0.4481707640084385	0.3984089711750139	0.3473402334703925	0.3467759978624212	0.5108401964104942	0.448227518994602	0.2978156888913967	0.278824593984869	0.3354578474804145	0.3672689700596954
1846|0	0.1226417900944137	0.1772123134948915	0.1630427283474223	0.3948364207120525	0.1730903149651354	0.2569825036935206	0.1256358906946101	0.1752397167689968	0.0	0.1000693462203633	0.2663136971360382	0.3666214287834132	0.0	0.1513968191797493	0.0	0.0825100272200963	0.5371997714641207	0.0	0.0	0.849082451522179	0.5254720639577699	0.3684668298342773	0.456614214661689	0.4064418833543389	0.5090982818440525	0.4401185259610761	0.3650024803821685	0.3627779399856315	0.3811534166543429	0.3454072533456679
3296|0	0.2343129179908553	0.1692862369626712	0.0778752034825668	0.0	0.2480229011510761	0.163659060169375	0.0	0.1255514006046325	0.0	0.0955936002576274	0.1696016217333417	0.5253356342284685	0.0	0.1446253778961954	0.0590676305359347	0.1576392942940766	0.3421151574811967	0.0	0.0	0.2317445752007084	0.60594037436282	0.4104023890086048	0.3732909990046015	0.4680690033340975	0.6138966123428109	0.3766954562580087	0.3266845763714569	0.5245742417624432	0.388250371392831	0.3164771632551427
1449|0	0.1524242853071995	0.2936623827957274	0.0	0.1635730071942491	0.0717079323229278	0.212925650828509	0.1040969848494933	0.1814959686348047	0.0976989689847418	0.3316541844788866	0.1471047418202556	0.2278261317679572	0.2534292469584063	0.3763244477023942	0.0	0.2734583248775463	0.2967351455706857	0.585400084561049	0.423235060830579	0.1005023582756319	0.5672850132628804	0.5086639345890446	0.4747802698650042	0.3984855781394519	0.6057427150577912	0.5027130085424468	0.5141232140256141	0.6275352175915326	0.4303634235882762	0.4169832462610782
2764|0	0.0536150261487813	0.0774714949496437	0.0	0.0	0.1513389808777626	0.0	0.0	0.1149137091399494	0.0	0.0	0.077615826409227	0.1602750373734279	0.0	0.1323715906774636	0.1621888839703304	0.1442828668282337	0.0782821249102649	0.4118272987533825	0.0	0.1060546858940925	0.6421598914406137	0.4535532600549525	0.5968656665238243	0.4011378095147806	0.4110507932282362	0.5268474370216191	0.5859290661796109	0.5273181248260577	0.5096318367200019	0.2363714807548769
2345|0	0.0506390913370951	0.51219974574345	0.2019622089569545	0.0815144558647472	0.4288164546035264	0.0707391309631813	0.0	0.2170707068900519	0.0	0.4958264969285241	0.0733077125027255	0.0	0.0	0.2500484491848008	0.2553108179798889	0.1362743580767411	0.1478740553960507	0.3889685727059138	0.28121816493042	0.0	0.5712778224940861	0.4626853828049341	0.5247950845034716	0.5906128237357625	0.5377551417446664	0.4677204285533082	0.6309703012696066	0.5292511038904232	0.4288823756029433	0.3653987937383836
3001|0	0.0523422904032247	0.1512648888904209	0.0695850071066728	0.0842561192998332	0.1477464333310221	0.0731183762974483	0.0	0.0747905598755565	0.0	0.0854171938667043	0.0757733497046962	0.0782351810041815	0.0	0.1292292989123924	0.0527795923067792	0.2112867303685406	0.0	0.2010255856959524	0.1453383390853549	0.0	0.8350787172322004	0.342644038195398	0.6770300955065793	0.4803586068982589	0.3849948682074915	0.4999008993902148	0.3237282300829564	0.6332130259452894	0.4107195786700889	0.4063136866981395
1289|0	0.1709382700504883	0.1646658194684507	0.0	0.091720577270177	0.0	0.0795961140720762	0.1167409673057118	0.1628328810572066	0.0	0.185969028608424	0.2474588944173041	0.0	0.0	0.1406780420812515	0.1149109338215619	0.0766683814381386	0.1663888150920428	0.0	0.0	0.3381291745932715	0.6122675797385349	0.3439641744956822	0.5145502282941866	0.5421641407224869	0.4889896180225894	0.4869586120326415	0.4956233646674913	0.472966351130394	0.337873190086039	0.3072149712239155
2637|0	0.2379193026218055	0.0	0.0790738055032314	0.0	0.0	0.0	0.0	0.0	0.0	0.0970649117574047	0.1722120142257746	0.2667106210142865	0.2966835775814461	0.0	0.0	0.0800327854004704	0.0	0.0	0.0	0.1176557148255287	0.4188877849776335	0.3835390689236976	0.6680233295176813	0.4197079552813977	0.4612818202501065	0.3873402832341209	0.3067006914832403	0.2953129457572289	0.4200498030898646	0.5092806542651858
1746|0	0.1592425354665291	0.076699625511259	0.0705668582501843	0.0854449812475738	0.1498311497167433	0.0	0.16313018396424	0.2654605165427186	0.0	0.6063570708178534	0.3073700758300384	0.79339086933429	0.0	0.2621054735006847	0.0	0.1428453376381797	0.1550043578930715	0.0	0.0	0.1049980344006323	0.6208584662928082	0.4570726818845108	0.4874004874008111	0.4132450463805682	0.5005053426952824	0.6503635931009364	0.4128974888000962	0.4845207407817987	0.3684991312272377	0.4463537034134894
4893|0	0.262644846897947	0.0948777348048852	0.0	0.0	0.0	0.0917239415782551	0.0	0.1876432517243941	0.0631300255878732	0.0	0.38021797821267	0.0981427588408057	0.0	0.4863382338559729	0.1324195773050853	0.5301007132255174	0.1917409930459377	0.0	0.7292834441024616	0.6494148828298418	0.4229584528242532	0.2775029320659307	0.3903921527138769	0.4173588729129502	0.4841833368607933	0.3102250716185986	0.3636066072201029	0.4606693433735817	0.4197008515543598	0.2463853087590333
1134|0	0.0752986102742993	0.0	0.0	0.0	0.0	0.1051866870612129	0.0	0.053796129065831	0.0	0.3686385870093858	0.4360243225612152	0.0	0.3755871984645381	0.3718135580183044	0.0759277043654117	0.0	0.0	0.2891915335739628	0.0	0.1489464994149595	0.4283697426825545	0.2031577538493369	0.1830032415827073	0.4084126764156256	0.4383096802849334	0.199682373173307	0.2068491691368233	0.356324978326107	0.2214194915561971	0.2966159921983834
1492|0	0.2690005613284126	0.0971736709153835	0.1788076699313044	0.0	0.2847401679942577	0.4697177969265922	0.1377838870984671	0.1441380079587957	0.129315404588261	0.5487263004788595	0.8761923724844044	0.100517704917142	0.0	0.3320713870152796	0.2034359766428993	0.0904880939047851	0.0981904563676167	0.0	0.1867328239522882	0.5321040030429571	0.4939881798397177	0.3147894714162951	0.3196040088351322	0.3937280627025028	0.428733765297256	0.3319293267254927	0.3047903728347114	0.4606089850642856	0.3034241433362466	0.2973311341870194
2312|0	0.0602888301092441	0.0871148656044142	0.0	0.0	0.5105313246547569	0.0	0.0617606842160397	0.0430725835970953	0.0	0.098385123191339	0.0	0.2703382389149221	0.0	0.2976974521843226	0.1215850452590261	0.3244853493773706	0.1760527996837644	0.0	0.3348068403570225	0.119255988468888	0.5652295350248657	0.2821145283659405	0.4485227132632343	0.4491029700796702	0.3966536270990075	0.4162760752106674	0.3676345862652888	0.5915222468186524	0.3461120995094768	0.3853233556905989
1805|0	0.2262833632797033	0.1634850497588575	0.0752065362474561	0.1821257524765058	0.0	0.0790253539665423	0.2318077049685243	0.1212489411036331	0.0543900810645195	0.1846354999100449	0.3275792535263499	0.5073331644844836	0.0	0.2793385632048371	0.1711304124404597	0.0761186152342116	0.1651956902923121	0.0	0.0	0.2238030337716551	0.5045011295263326	0.5074570038114157	0.2641416339280966	0.3896588333945291	0.6958597981835264	0.4215100773127332	0.3580606492205136	0.5498091230719361	0.4356653706343396	0.3712057186298099
3147|0	0.2434718975444224	0.0	0.2427577240657965	0.0	0.0859059285555935	0.0850281373119378	0.0	0.1739453832745311	0.0	0.1986604532724559	0.176231122996128	0.5458703037375845	0.0	0.3005571821767004	0.0613765054583895	0.1638012041266986	0.1777439914215628	0.0	0.169011524574429	0.1204015808294971	0.3739033857036229	0.4312248778817669	0.565452553758735	0.5223712438636946	0.5307709852115688	0.4510395222103591	0.395045373351688	0.2828540081835902	0.2651018002572471	0.3926416081971757
1705|0	0.2556283543264684	0.0	0.0	0.2057442743967509	0.2705855340805426	0.0	0.1964018298200752	0.2739456125180258	0.0614435224609084	0.0	0.1850302741587914	0.0	0.6375332632290871	0.1577819424658905	0.0644410104117868	0.0859898671467046	0.0933093397570082	0.0	0.3549004080135039	0.5056527390005503	0.4076745723490994	0.3540369466826893	0.4368980523686827	0.4209886443136466	0.3454759209805724	0.4010824982550823	0.4302364764742423	0.5148423680389321	0.3268853192963276	0.3024107800446136
2528|0	0.1552433268026473	0.1495467902969654	0.0	0.1665982409612069	0.0	0.0	0.1060222274002474	0.110911609322685	0.0	0.0	0.2247380999287092	0.0773465692752601	0.0	0.0	0.0521801105369474	0.0	0.0755557932989783	0.1987422945861233	0.143687555497773	0.4094444771389384	0.6046549856781908	0.5624576525978422	0.8010707664393639	0.4584333151333566	0.5192501216997164	0.4761156670442523	0.2927338217273476	0.498497351360071	0.3822806071550657	0.4272012057914253
5058|0	0.2165965932622286	0.0	0.0	0.0	0.0	0.2017131346869413	0.0	0.0	0.0694156571069967	0.2356421299746008	0.1045187316009743	0.0	0.7202515191535566	0.3565074649766818	0.0	0.0971468251405909	0.1054159799769555	0.0	0.2004738989815589	0.1428149613655667	0.2786083303346059	0.2286941450283621	0.2817225325872541	0.3420930888408148	0.4053763149635094	0.3562798054223898	0.2361189240992399	0.3219443116486204	0.3731436935378869	0.3179065024683495
4225|0	0.0	0.1678895608929323	0.1544654066593599	0.0935162348351635	0.0819922058496055	0.0	0.059513230500539	0.1245155536279798	0.0	0.0	0.0	0.2605007073654665	0.2897757934414771	0.1434321633265484	0.0585803000385127	0.3126774198937411	0.0848231442125443	0.0	0.0	0.1149162970004036	0.3525275633805811	0.4563560035884003	0.6712810915833285	0.5652532304287403	0.6350806511275859	0.4935844036111742	0.3565066512183941	0.3430823527093576	0.292980303646081	0.3199648738760901
809|0	0.0	0.388910529933563	0.0	0.216627217640582	0.0	0.0939957272382034	0.137860399949365	0.0	0.0646936074005926	0.0	0.0	0.4022940938505031	0.0	0.0	0.0678496489313416	0.0	0.0	0.0	0.1868365186659278	0.0	0.4191022437371296	0.2751770106051788	0.352260301658902	0.3434023014787523	0.3973634606615043	0.239199582334978	0.4273547854273322	0.4810318309378202	0.3205598247599527	0.3749928789330746
5001|0	0.1571449623686593	0.1513786467836096	0.1392746762253174	0.3372779345268096	0.0	0.0	0.1073209346784574	0.0748468056876828	0.1007247681930832	0.3419257255122015	0.0758303346182838	0.1565880346477911	0.0	0.0	0.0528192848968324	0.1409637515625237	0.0764813054399171	0.4023535316722519	0.0	0.310844940700005	0.542793570333449	0.4538604919076878	0.6701120652717311	0.5031075154890944	0.5129002599220025	0.4581836183630487	0.5495396875652712	0.5539631544338727	0.3623251540049855	0.382903224202645
3964|0	0.055334899615587	0.1599132819300298	0.0735634484722592	0.0890733643395926	0.0	0.0	0.0566858115357676	0.0395333113150557	0.0	0.0	0.4806336139071005	0.2481245578244865	0.0	0.0	0.111594407487652	0.074455600656001	0.1615865489493123	0.0	0.0	0.3283701875716954	0.6778047281516927	0.4837159466013276	0.4619467040642411	0.3521199060868903	0.5464708899097074	0.5563265441774093	0.2355643441003519	0.528176296291565	0.3529940440032457	0.4472439502434426
3037|0	0.1173199183093855	0.1695224289096941	0.1559677134191651	0.0	0.0827896494181246	0.08194370047669	0.0	0.251453145458063	0.1127973311841374	0.0957269745884229	0.1698382537122561	0.0876780990440293	0.0	0.1448271624606533	0.0	0.236788854248984	0.0856481210516592	0.2252891983734487	0.0	0.4641358208385502	0.5155738230897882	0.5187256864033055	0.3822458299849198	0.394885893903554	0.611284358353209	0.3412525054787161	0.2871872561490621	0.6036664782117002	0.4979933537114441	0.2227905427610768
1358|0	0.2466808200652332	0.3564435808130642	0.0655885957037203	0.0794171154692783	0.0	0.0689190361672887	0.1010812530453567	0.0352475913856906	0.0474342951455102	0.1610230142272221	0.2142645868216641	0.0737419721582319	0.2460872990503487	0.0	0.0	0.1327680632357969	0.0720346520608835	0.0	0.1369912565778187	0.1951815285178975	0.5530303452841403	0.4899503862241741	0.6275712216440793	0.5901343664908385	0.5911531007777923	0.4882491622415612	0.403333342393805	0.5076813152140435	0.4639280165867722	0.4553953258613705
1056|0	0.0	0.0	0.0	0.0884758643615038	0.0	0.0	0.2252222630118423	0.0785362474091986	0.0	0.1793901765590991	0.0795682576695977	0.0821533832835493	0.2741573571793859	0.1357014068190972	0.0554229187006872	0.0	0.0	0.0	0.0	0.2174449971014215	0.4505945673673853	0.3516233467467378	0.544461894415615	0.3746692326186242	0.4987239682350727	0.5938877702174796	0.4955285875874318	0.5999517619283774	0.3698600532356139	0.4159582604149271
2602|0	0.1220842443615389	0.0	0.1623015146273976	0.1965207211666476	0.0	0.1705428182536446	0.1250647333860061	0.2616645808994218	0.0	0.0996144177907164	0.6185736666396809	0.4561933993432626	0.0	0.3014170985937385	0.1846563245946414	0.2464047773029275	0.0	0.0	0.1694950790967253	0.7244763521583184	0.3928941754327192	0.3740328987671149	0.4896311612334173	0.4977691851573386	0.5289035961187912	0.3875455069652063	0.3944885553628512	0.3940911404665978	0.2971868937806929	0.4160054099855318
2102|0	0.1165240438928113	0.0	0.1549096602368014	0.0937851942272558	0.0	0.0813878111123893	0.1790531844472565	0.0416245564273701	0.1120321370769394	0.1901551646030267	0.0	0.1741666173769814	0.2906092093866811	0.431534053516804	0.0	0.0783941756393972	0.0	0.2237608823645414	0.1617756012626344	0.2304936090093178	0.4071214139880548	0.4360814849656835	0.4107358224345376	0.58490208320992	0.5939195258792335	0.3643523047532276	0.4600645090481231	0.4561922759507671	0.3029354943786946	0.3950984662022191
2381|0	0.1085557231227051	0.0	0.2164745955929185	0.0873718353519242	0.0	0.0758222285591705	0.0556029676100584	0.232668743978277	0.0	0.0885758454194537	0.2357261415364855	0.4867694888083126	0.0	0.1340080829860924	0.1641940034963868	0.0	0.0792499163726408	0.6253779970252791	0.150712821079488	0.2147316516425173	0.612651126690167	0.4437504652856714	0.47972056966281	0.4309822501712318	0.5407846067988239	0.4785512665404002	0.473420268520599	0.451153411873652	0.450599227686297	0.3961427746618595
4704|0	0.1835496444472602	0.0884072145082661	0.0	0.0	0.0863508426849085	0.256405515856654	0.2507076155042839	0.0874231306235449	0.0588246518062113	0.1996893327000245	0.2657157585144201	0.0	0.3051800313709931	0.3021137934521488	0.0616943796138239	0.1646495445304416	0.0	0.0	0.1698868496720625	0.2420503017668678	0.4889147507673643	0.4027255290017106	0.4560608109631081	0.4137564823471196	0.4610807450114426	0.4832137123776409	0.3321813112692596	0.4042919814071096	0.3594074603203862	0.3523624863391398
787|0	0.1417105531767049	0.0	0.0941965834311678	0.1140567329259077	0.0	0.0	0.0725850933661159	0.0	0.0681238634892628	0.0	0.1025736858282654	0.1059062441915912	0.0	0.0	0.07144724814883	0.2860169015223159	0.1034542368225042	0.0	0.0	0.2803144805586399	0.3701681116819507	0.2618782594781967	0.3897661180583233	0.4285128888912199	0.3357553347867206	0.2699275588018657	0.3584550847225682	0.526157093492984	0.1545315180963447	0.288925519661306
773|0	0.060206887705639	0.0869964622208284	0.0	0.1938317438583261	0.084972904815047	0.1682092945129477	0.0	0.0860280817897125	0.0	0.0	0.1743170778965264	0.1799805366201134	0.3003101411733251	0.148646416271794	0.1214197912503994	0.1620221602964301	0.0879067575338347	0.0	0.0	0.3572817000907638	0.4561222278438868	0.3515231136046993	0.4469658641987126	0.4330838722779998	0.3459273905869052	0.4237171387344299	0.5761139608187303	0.6403783032249895	0.3126733365185252	0.3039809323687332
1978|0	0.0633088045953248	0.0914786038127517	0.1683282708396435	0.1019090710708543	0.0893507907788613	0.0	0.0648543864862174	0.045230165744188	0.0	0.2066268172038191	0.4582451544470712	0.2838799610325299	0.0	0.3126096458450523	0.1915131839032939	0.0	0.4621789920887157	0.0	0.0	0.2504594651154628	0.5555108993561678	0.3914693755520975	0.4915662169096361	0.4380734681385395	0.441748250522732	0.3363810165418698	0.2630008248056803	0.390216266496332	0.3187946142528176	0.3716144680886513
1871|0	0.345498130660497	0.0	0.3827607608198926	0.0926921981268094	0.1625394307814464	0.0804392972141918	0.0	0.2879761740824482	0.0	0.1879390487746879	0.0	0.430342090188145	0.0	0.0	0.0	0.3874027515871536	0.1681514167662295	0.8846124683990284	0.159890227960544	0.2278073788649889	0.5179001704504859	0.386984494462156	0.4586666429334005	0.4989070544492939	0.5381676523773113	0.431215903316738	0.4406871181224224	0.4729626064948281	0.3911468436053117	0.3502624576193814
4630|0	0.1458702310244989	0.1053882248864174	0.1939231352754563	0.117404678824842	0.0	0.4075402264776681	0.0747157081875724	0.2084302418456436	0.2103705789589791	0.1190225504731919	0.8446765276624753	0.1090149460351123	0.7275963156595765	0.0	0.4412667804862297	0.5888249049447639	0.1064909640635192	0.0	0.2025182403729084	0.1442713232077159	0.3869478273605229	0.2868991559941725	0.3132817229486384	0.3704573928704388	0.3391547629232934	0.2759177010597866	0.3490722108465911	0.2905296826540502	0.2610262043922199	0.2868041202885281
4532|0	0.1156518533302039	0.0835560720079168	0.1537501506694924	0.1861664110677921	0.0816125388573338	0.161557235385599	0.1184753059494393	0.0413129937311589	0.0	0.6605614399555155	0.2511352175901121	0.4321574203695967	0.288433979267934	0.4283039911507289	0.0	0.2334221693678059	0.1688607369765212	0.0	0.321129399299641	0.343152522502777	0.5650573869208481	0.4302866067318616	0.5790278143498907	0.491769603931587	0.4536994245350618	0.4514870156790948	0.5298408249634732	0.4620436043009063	0.2493418258071555	0.3353205686784866
1530|0	0.1705191581014853	0.1642620865155479	0.1511279787581312	0.0914956938084921	0.0	0.0794009577592625	0.1164547380469183	0.0	0.1092971891262947	0.0	0.3291362223200995	0.0849574158612443	0.2835148069911906	0.0	0.0573145957488653	0.0764804034343718	0.0829904288215236	0.2182983929162051	0.0	0.3373001386065572	0.5556843993254548	0.3937278240658885	0.2638399356115596	0.5908674594527333	0.5290856966142446	0.3467165817842047	0.6540294838564832	0.476545583927207	0.2462142299782448	0.4794192055974087
3859|0	0.1961948839752097	0.4252402373409142	0.1956193876481578	0.0789544144079611	0.0692248421921967	0.2055524974684209	0.1004923320956724	0.0350422313968939	0.0	0.1600848597860897	0.2130162356175282	0.3665616784642383	0.4893070838684203	0.1210977161631453	0.0	0.0659972640841922	0.0	0.0	0.0	0.0970221796417595	0.4677405563789613	0.4092969769768343	0.5632442914951891	0.4914562248096446	0.5097042491053734	0.6058114953903195	0.6747367382738347	0.6058229963994046	0.4431936309663385	0.4327200604460783
3374|0	0.2417064590306798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1204249210754191	0.0	0.0	0.0812419445619608	0.6504538623756729	0.0	0.0	0.0	0.1593713829399096	0.1245791647789105	0.0807799060073248	0.1652156269695429	0.1594352817941585	0.1939014260553339	0.1357004383963115	0.2879058763116224	0.2659313972255966	0.3874159501930552	0.510187435854106
