ID__NMBroto0	CIDH920105.lag1__NMBroto1	CIDH920105.lag2__NMBroto2	CIDH920105.lag3__NMBroto3	CIDH920105.lag4__NMBroto4	BHAR880101.lag1__NMBroto5	BHAR880101.lag2__NMBroto6	BHAR880101.lag3__NMBroto7	BHAR880101.lag4__NMBroto8	CHAM820101.lag1__NMBroto9	CHAM820101.lag2__NMBroto10	CHAM820101.lag3__NMBroto11	CHAM820101.lag4__NMBroto12	CHAM820102.lag1__NMBroto13	CHAM820102.lag2__NMBroto14	CHAM820102.lag3__NMBroto15	CHAM820102.lag4__NMBroto16	CHOC760101.lag1__NMBroto17	CHOC760101.lag2__NMBroto18	CHOC760101.lag3__NMBroto19	CHOC760101.lag4__NMBroto20	BIGC670101.lag1__NMBroto21	BIGC670101.lag2__NMBroto22	BIGC670101.lag3__NMBroto23	BIGC670101.lag4__NMBroto24	CHAM810101.lag1__NMBroto25	CHAM810101.lag2__NMBroto26	CHAM810101.lag3__NMBroto27	CHAM810101.lag4__NMBroto28	DAYM780201.lag1__NMBroto29	DAYM780201.lag2__NMBroto30	DAYM780201.lag3__NMBroto31	DAYM780201.lag4__NMBroto32	Pc1.A__PseudoAAC1	Pc1.R__PseudoAAC2	Pc1.N__PseudoAAC3	Pc1.D__PseudoAAC4	Pc1.C__PseudoAAC5	Pc1.Q__PseudoAAC6	Pc1.E__PseudoAAC7	Pc1.G__PseudoAAC8	Pc1.H__PseudoAAC9	Pc1.I__PseudoAAC10	Pc1.L__PseudoAAC11	Pc1.K__PseudoAAC12	Pc1.M__PseudoAAC13	Pc1.F__PseudoAAC14	Pc1.P__PseudoAAC15	Pc1.S__PseudoAAC16	Pc1.T__PseudoAAC17	Pc1.W__PseudoAAC18	Pc1.Y__PseudoAAC19	Pc1.V__PseudoAAC20	Pc2.Hydrophobicity.1__PseudoAAC21	Pc2.Hydrophilicity.1__PseudoAAC22	Pc2.Hydrophobicity.2__PseudoAAC23	Pc2.Hydrophilicity.2__PseudoAAC24	Pc2.Hydrophobicity.3__PseudoAAC25	Pc2.Hydrophilicity.3__PseudoAAC26	Pc2.Hydrophobicity.4__PseudoAAC27	Pc2.Hydrophilicity.4__PseudoAAC28
216|1	0.7335610526903376	0.7316007659025916	0.7139895324856232	0.7127588785041445	0.9116499717507466	0.7114914763400624	0.9926913166450272	0.7804047509874189	0.4016430124363244	0.4302260841737815	0.5553380897569951	0.5620227324398464	0.6232352927884759	0.6512568945817662	0.5114354782763001	0.6950383878840188	0.4347077644742365	0.6670557288836674	0.591051656254652	0.7833083008868182	0.5794168416478447	0.7380917800710356	0.695741291191754	0.7776488047318961	0.4824278953555455	0.7178847732580763	0.573226959389969	0.7451890770735665	0.6040643605766864	0.30625807401497	0.2794547479035457	0.3703551445033174	0.0801833722562613	0.0999519834846266	0.0	0.1105142067666675	0.0	0.0	0.0	0.3338803676159526	0.0	0.0	0.0	0.0	0.0	0.0	0.0526063070971719	0.4108698947869216	0.0	0.0	0.0	0.0	0.4069241552192243	0.6392588578252844	0.4689761325548368	0.464179696404304	0.481307246646721	0.6380012169177847	0.4811597693574626	0.5463019905573729
217|1	0.3344427930003033	0.3778682776844796	0.4880007660642048	0.5143707781964846	0.5831291970136796	0.2387623500627222	0.6361899252464286	0.53731880687883	0.163576876647448	0.2356722548849197	0.2979866435998001	0.3681460502355058	0.4318835644833269	0.5977281939939081	0.4137777535592047	0.5542908773635752	0.1508993161625959	0.323516780128245	0.2540952138054047	0.521589023564514	0.2636217580673926	0.4479045127259714	0.3476258936567747	0.485862733987268	0.3173218873942851	0.5438621896996354	0.3082691789095268	0.4132904837876557	0.5416874617779998	0.4248384603328393	0.4323942707598881	0.4839954095494945	0.1593432367412162	0.0	0.0	0.0	0.0	0.0	0.0	0.3317494448240712	0.0	0.1337507597143465	0.165549474909138	0.7293170509665211	0.0	0.3805663240565924	0.0	0.0	0.0	0.0	0.0	0.1219018985178167	0.4594380544953863	0.6228864014273737	0.2507238341306207	0.1867802936558696	0.6360377550638061	0.7614547057302501	0.5830097968345005	0.6445347839609691
220|1	0.3174682236724669	0.4017723561757098	0.4188280494673017	0.5539437778070129	0.6528873491243025	0.3772442642835669	0.6555407754219625	0.6318464735300722	0.0855964658750269	0.2904048540279481	0.3391789743136784	0.4049411450453309	0.4272669088242764	0.6031687191049482	0.4190844795149012	0.5593861986552034	0.0546307422796831	0.4124135243442335	0.29500912238915	0.5680496340444107	0.1490161343449156	0.4873813692995048	0.3783749205885688	0.5118985262263913	0.2771844667213227	0.5839550149566127	0.3200386121285387	0.428364160070025	0.5410501355489794	0.3841828265701584	0.5609047672244393	0.4703307160562572	0.2537238613861144	0.0	0.0	0.0	0.0	0.0	0.0	0.4695538002666955	0.0	0.0709908997124327	0.3514748236442329	0.5161328801352397	0.0	0.2693242844898558	0.0	0.0	0.0	0.1322609011727171	0.0	0.1294037577194448	0.4515171842236485	0.6127037568338582	0.2794102487968394	0.1815126519249986	0.4809690677802019	0.6052988431866715	0.5980504648224708	0.6433503427810373
221|1	0.3569701302623425	0.3526949353108831	0.4977750454151938	0.5118091079864086	0.5697533547911452	0.2466875305103288	0.6949671550178846	0.5802961918637282	0.198398130466496	0.0987520853789589	0.4130633375961157	0.3908124457552637	0.4360131637559148	0.6302867178830007	0.3916410493592804	0.5350373574018485	0.1975516135570643	0.1432694707735349	0.3674289284919292	0.5274511867292956	0.3154884502672778	0.2239076823646557	0.4914404674317811	0.5007942094787341	0.4085680129188545	0.4200041465679727	0.4173619189045999	0.4329157792688608	0.518960455313356	0.1348083794646617	0.4889681111191949	0.551653995832026	0.3382246090640045	0.5270141986423478	0.0	0.233082142393655	0.0	0.1174734326708079	0.0	0.0	0.0	0.0709753977350597	0.2635485551992578	0.0	0.0	0.2692654733044633	0.0	0.3249574357581904	0.1237939759547687	0.0	0.2412626295357471	0.2587510007551126	0.4598202117384659	0.6265400160572238	0.3211800719218198	0.3105680379465481	0.5403797034850765	0.6850310005428728	0.477877085941031	0.5027014656465814
222|1	0.3397549575449777	0.3940545258601581	0.5289059057527035	0.5328912256524352	0.5362556278642152	0.2177886519381693	0.7069665462182904	0.5542810526193216	0.3070337951872842	0.2173633725713742	0.4183443994380548	0.3880587910103371	0.4350087554251686	0.5950157220750497	0.4777153456062182	0.564166825292762	0.3295576569483128	0.2918173854865743	0.3815263311893309	0.5362551765033574	0.4265610905772433	0.4030256877609871	0.4780982795903776	0.5001701114679845	0.3588807492603264	0.4255540955660273	0.3939742793873751	0.3836246852413674	0.6410584445815466	0.4467162031232189	0.5708126007631906	0.4857846867203624	0.0	0.2780587734759062	0.0	0.0	0.0	0.0	0.0	0.2064065881555254	0.1837329282356103	0.0624123982871047	0.3862534981602017	0.5293909433037908	0.0	0.4735585710298179	0.0975644819213706	0.0952507185781176	0.0	0.0	0.0	0.1137666785369613	0.4525865282568255	0.6058530263181737	0.4202103062739173	0.3186122641433693	0.6948648562520066	0.7525851012353164	0.5565760373384367	0.6277461860524184
224|1	0.2969714112731817	0.3817443515889057	0.6677861633515352	0.423072700133833	0.6554516445577374	0.27938183162791	0.924474841722781	0.8175127006762941	0.0912085257498735	0.1671359442633511	0.5810832579159018	0.1120676022596892	0.3949037682038048	0.5821000660744022	0.4583190877954784	0.4888172950246957	0.1016349119022454	0.2156628325006687	0.5383430780208102	0.3120605370655595	0.1547216943705386	0.245429102458267	0.7311831615126951	0.1745566967589905	0.351252224916462	0.3890104950062721	0.4455475358800693	0.3778322302883186	0.3083944299562073	0.2345548843041149	0.7516615052715823	0.1486736659262937	0.1655827141897546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086015986460294	0.084208362103271	0.0	0.1318227790423869	0.0	0.0	0.0	0.0	0.0	0.0	0.4032607458423788	0.5309495362350445	0.2728210758454539	0.1935891250729282	0.7047045267964446	0.7310946428005127	0.6041503493470777	0.5498546637412164
226|1	0.3809580039049873	0.4640499968062351	0.4823457466343203	0.6909275761709238	0.5551006931723819	0.3930196875291584	0.6799971817092939	0.7833211339533986	0.3547167273356555	0.2549504495017018	0.2903533050408134	0.28999058743174	0.168957201868541	0.6482722102913834	0.2814598624278074	0.5754309808854401	0.3952889056188558	0.3672614490434511	0.2608725559143151	0.431510748007768	0.4896421141008686	0.4658054464700013	0.3386903787570982	0.3828554725967641	0.1882145578579495	0.7740717675710993	0.166484448109405	0.4703780887168801	0.4633947462762108	0.1983001823777499	0.6364243710637114	0.5060109414509785	0.0	0.2030599948007301	0.0	0.1122589741047906	0.106328964878625	0.0	0.0	0.2261010515533824	0.0	0.0	0.0846216420518418	0.0	0.0	0.0	0.0	0.0	0.1192453836087081	0.0	0.0	0.0	0.3754496062203339	0.5680438053382993	0.3140599241573016	0.2645584391511634	0.5802248926672842	0.7376591192322983	0.5266178479456245	0.6714505580121943
228|1	0.3877803493414364	0.2257627569230243	0.5774121214385048	0.7719932926305872	0.5311874837861588	0.3777245453475459	0.6331787047941141	0.5257119459974116	0.2882842057685878	0.1890518217949616	0.4107991172499438	0.4424319250090004	0.461712749006857	0.58673700912123	0.4512764608420389	0.5887214128130431	0.3194526083466448	0.2414852424212548	0.3896420559836144	0.6075507637819295	0.374458393330389	0.237862969154871	0.4646373978650563	0.6067910549287879	0.3742183371835095	0.2913540348969778	0.4142914554938895	0.5733470736864608	0.484475717167741	0.4103105450546797	0.3494075994293468	0.5128872673175575	0.1507124294535411	0.0939347263390508	0.1321571737628024	0.0	0.0	0.0	0.0	0.1045934253247712	0.0	0.1897592488083793	0.2348737612143079	0.0	0.0	0.2399686632027046	0.049439329652132	0.2896011898580803	0.0	0.0	0.0	0.2305981936397679	0.5616693488497345	0.6333345374646739	0.4364131664803657	0.3771187780741889	0.6172311959606935	0.657106252220175	0.5517510977766944	0.5568480695029071
229|1	0.5633911660196828	0.5774849425425295	0.5427955575763361	0.5471319492047665	0.6544832663984235	0.4521600298578643	0.741868254382709	0.5851863770786272	0.5398533202925803	0.4371348282700822	0.616196166985479	0.5212698597619858	0.7655115694958226	0.6026607177189119	0.2723591842926077	0.3820837480997667	0.6728279596357369	0.6871095487312562	0.7449680966289711	0.7482937677180294	0.688938774886342	0.7189857238870322	0.7534265000632956	0.6990122094830136	0.7690533097936809	0.8130101179691233	0.7767538354462873	0.6616735750108778	0.6274741866228826	0.3169674237243056	0.3139799780171646	0.2665329459015269	0.1647139553428606	0.0	0.0	0.0	0.537569617689038	0.0	0.0	0.6858623479390705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8440200042504425	0.0	0.0	0.0	0.4881173776600676	0.6168772644535516	0.4296896774992773	0.3741261060756284	0.5102211602464302	0.6138134673134921	0.4737461057945378	0.5182209017967114
230|1	0.311443255513714	0.1967073000681922	0.6664426351056751	0.6909732789267212	0.5280646851515566	0.1915257575914657	0.7288985515998837	0.5474872938705986	0.2066225967401892	0.1557562548907445	0.3432532883464693	0.350501573714868	0.3713570544292898	0.603035048028546	0.369260807662583	0.5113277024495801	0.1935801566504031	0.2242032973980857	0.3002818173884921	0.4984238239444828	0.303723387101158	0.3252878141690838	0.4115853442795681	0.4339802926412277	0.3795094773127206	0.4809446098884953	0.4417742219422029	0.3918718177723838	0.6235299906509866	0.2995159476907453	0.3184522773930895	0.3397577477703971	0.0805764061443129	0.0	0.0	0.1110559129477399	0.0	0.0	0.0827365938165083	0.1118389816891856	0.0	0.2029045428709922	0.0837147656848497	0.1639110028793178	0.0	0.256592140916811	0.0	0.1032209627234683	0.0	0.0	0.0	0.0	0.4698457763566694	0.5765157931772176	0.2477273129356826	0.1553341746105933	0.6050287053639306	0.7615212022508924	0.6175416716894617	0.6486858691025161
231|1	0.2983125203227914	0.301658368739216	0.4448393131094495	0.533061325339272	0.5637690666150122	0.3052546977508359	0.5232680093808821	0.4807057544246369	0.1690548518783366	0.2028143682213834	0.2572396341302687	0.3415618744987357	0.4099357250497559	0.592531741457331	0.4104612264155173	0.5536835992603081	0.1538568350616821	0.2802627434480824	0.2098831150831335	0.4734304454634208	0.2563589071231258	0.3497770334715762	0.2791105827645398	0.4413148937788722	0.2910456256246231	0.4792421829530182	0.304454780457523	0.4026940734482141	0.5488139277934093	0.3682498860139062	0.3415289328090748	0.3409008768229965	0.1669030222088172	0.0	0.1463544300066306	0.0	0.1089427955915185	0.1159387603182449	0.0	0.4633183567718383	0.2062115341271443	0.1400963509690995	0.0867018527190205	0.3395192595812635	0.2453926017504605	0.26574779047197	0.0	0.1069040644664347	0.0	0.1305045414640469	0.0	0.1276853394704103	0.4693366228712631	0.6059671745847711	0.3197673743788357	0.2446475547436241	0.5818355814625432	0.6549668650419433	0.5169030051273105	0.5664152742965819
232|1	0.2610293193017152	0.4808224044090693	0.3937511729444746	0.5857186416723332	0.5139757268817906	0.3099432907927885	0.5787460619420038	0.655719787565638	0.319914197735646	0.2084341158215677	0.4333597390687887	0.3348508774782878	0.5063604147274896	0.3871795138516868	0.4797933476310525	0.776293936850543	0.3749788864598262	0.3116821742319214	0.4879768991333661	0.4914544223457368	0.411941060067015	0.3644767817288764	0.5510922173267683	0.4552195356998084	0.3514496839931811	0.4128182157280887	0.5133820918332763	0.4612697612995322	0.8036379143499157	0.5496516300011398	0.8263024205142104	0.5606506693483542	0.0	0.2134055415463064	0.0	0.0	0.8939698970936676	0.0	0.0	0.4752409985855612	0.0	0.1437014716978617	0.0	0.0870640400947294	0.0	0.2725863188235369	0.0561593530385017	0.0	0.1253207245025592	0.0	0.0	0.1309710857507352	0.3949092421300554	0.5378329922129472	0.4678790310555767	0.4168197655142113	0.4139192239686901	0.5617832723715128	0.4743644852861531	0.5523405948769794
234|1	0.4329309148396316	0.4353464648806494	0.4880361583577173	0.6405953510240916	0.5918193032124168	0.2789471898453102	0.5289816624176623	0.5361213824281253	0.2838099023096273	0.2040981155094313	0.4162125930584165	0.3607307904538557	0.4008313309591188	0.583201687357178	0.37967401771274	0.5066951301678541	0.2891358167682528	0.2606638939277939	0.3846803686285839	0.5043527757316011	0.3648301203918939	0.3265991117512868	0.4737445605097378	0.4427020653993191	0.3595355771945507	0.3823200630856099	0.3930085872149637	0.4611876245219504	0.5966916900748563	0.2887544622965088	0.3036573827833092	0.4067587250072202	0.3143596955603933	0.0	0.0	0.0	0.2051923542331079	0.0	0.0	0.1090817707004366	0.0	0.2638696750779479	0.1633018244041926	0.3197400791979717	0.0	0.250266272602589	0.1031217708752088	0.1006762151909724	0.0	0.0	0.0	0.2404936945552994	0.5524243975109434	0.645614042711229	0.4062675889735705	0.3129812096240333	0.5430234919420426	0.6042246900355726	0.5639143357311488	0.5737280646740718
236|1	0.3223119558712911	0.5477226212103058	0.3438081200312005	0.5451654828095907	0.6610426058032662	0.3476647625366742	0.7380510625067803	0.6320681033890437	0.1648076219311336	0.1745282942684943	0.3733164502422308	0.3870109081488111	0.3937206581816274	0.6292903743764947	0.3929872049057791	0.546611916111427	0.1856284903149722	0.1865469284904667	0.3532424969898982	0.5338707337217348	0.1958933550522716	0.3409630143036968	0.417936955682609	0.4937327290530089	0.3113690815841921	0.5340320336562052	0.320604286151081	0.4252959901069461	0.2960148152787036	0.4573517468368858	0.4103869693138631	0.4776418118843356	0.3259414872352107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3386365381200727	0.2486400731732863	0.0	0.1297433517224369	0.0	0.0	0.0	0.0	0.0	0.0	0.5020369826996539	0.6178407117699082	0.3527770114825806	0.3347923169273343	0.506529009529955	0.5903758093563526	0.5529528008779021	0.5888821741843877
237|1	0.4646227576732465	0.1324776225146398	0.5876165596037776	0.9856471548688162	0.6456704573001387	0.4089490653866493	0.7063797378318627	0.5978116836406318	0.2576063978804284	0.1887044172019706	0.3725316533551239	0.3666897104154219	0.416616790620284	0.5672934027074319	0.4113184031618842	0.5538738580978644	0.2883089608561351	0.251537680279757	0.3343155020096813	0.5249559141945132	0.4448999814516597	0.4279113919094998	0.5020286564293573	0.5252112141647348	0.5093894728014361	0.4210541209435278	0.5486060280369506	0.6400714498362612	0.4963168360391444	0.1819603203721645	0.4547432640894487	0.5467608858710671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1134865036905091	0.0	0.6176807086104718	0.0	0.6653024322011495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.484743703355904	0.649581653042868	0.0288977890175481	0.0499219157667882	0.4757103181489073	0.636748927423178	0.81460549813297	0.8084447528698316
242|1	0.358550835181333	0.2338966279143886	0.6280240872493406	0.656254914878022	0.5720738158920484	0.0599583233979906	0.801187484552524	0.7303931776019383	0.2568052899300288	0.2120412364146353	0.3989971027339999	0.4062702929588269	0.4383151833411459	0.5263334483482833	0.3635815317189361	0.4930944730122931	0.2534955467430745	0.3340679022138227	0.356248320987781	0.5323081988437242	0.4090073010013214	0.3343476370812517	0.4604843637711499	0.51362848554857	0.4326017743597876	0.4656904251093854	0.3919474839941074	0.3889252753795775	0.6088354886760635	0.2058927248375698	0.5436862799679878	0.4055541473002708	0.0852865118206552	0.2126265279468559	0.0	0.0	0.0	0.0	0.1751459471621129	0.0	0.0	0.0	0.1772166492597595	0.0	0.2507884968518726	0.1357956361332044	0.0559543494596989	0.0	0.0	0.266748366109206	0.0	0.0	0.3039811453626384	0.5100527962178307	0.2961014385144006	0.0688728566745172	0.6220490509796134	0.845410527483942	0.5231231582048318	0.6574061841454777
244|1	0.3703906004651321	0.5156010042008612	0.278957895501963	0.4409614294639533	0.5333260048038051	0.3159849910915153	0.5517672658516739	0.5534187764528885	0.2917765288576018	0.2366733127618134	0.41217272604104	0.396319949157767	0.1696299358157428	0.7024307125548621	0.2974797950998505	0.4963741987845843	0.3306215643173764	0.3191339674306643	0.4022923733252416	0.5793398547701099	0.4054490377241421	0.3794795815770246	0.4599918019159725	0.5034714831474633	0.3198683101743582	0.5066714628799679	0.3070562849445263	0.4147465697560736	0.4667804610709458	0.2689038812264903	0.3541748018243373	0.2571923442128246	0.1632613841009965	0.0	0.2863222786020067	0.0	0.639394710558943	0.0	0.0838191442671985	0.3399069495787727	0.0	0.205559406870098	0.084810114830145	0.0830278318430208	0.0	0.0	0.1071117149036558	0.2091430736224293	0.2390219435974443	0.1276570776784928	0.2329154637142221	0.3746981626000214	0.5260000413536745	0.6348943003064866	0.4406003658557326	0.3803344492045631	0.4981307238269452	0.5885257914441445	0.4912030002703742	0.5035393003481875
247|1	0.3197183308483491	0.3870624723909396	0.4629537721694226	0.4820654849810276	0.5307460873109732	0.0472516250764589	0.7870640456563098	0.6530539414914533	0.274892640361001	0.1670762889292011	0.3162746424627966	0.4914464953233968	0.5086397158860406	0.6270504006295017	0.4987995056510543	0.6254899042655172	0.3075418559078594	0.2137966175344695	0.2886929114456872	0.6374345090611078	0.3559520265560918	0.3110952329557221	0.3430351242467656	0.5807753877348769	0.4089057302246637	0.431581251908348	0.3680397915913857	0.4062184912437966	0.4243323270360155	0.3498518180781944	0.3589060162148996	0.4677364921521758	0.3592148503582523	0.4477765873414859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0746411721922693	0.21921776803713	0.2112572092470045	0.0	0.0471343776148932	0.0	0.0	0.2247013563333949	0.0	0.0	0.5853248390387867	0.6383790882649963	0.3032448944227341	0.2671363930363266	0.7850965579851745	0.7698588056695319	0.6607698859024349	0.5755909129958616
248|1	0.362760800209542	0.5444573166343599	0.3383303308249651	0.5573451069493943	0.7827432435065168	0.586481540997543	0.5699992954273236	0.5111458396141445	0.4142755293181387	0.416405120913171	0.4781950527001533	0.6123160245259508	0.6260668626472455	0.5432780405984673	0.4075494160119579	0.4761027345352791	0.4564237443274954	0.494614023713125	0.4387602674881878	0.7036429384584476	0.4134940270042377	0.5193496515539822	0.4520205923708688	0.6488615736458969	0.4138765141842795	0.449096258873062	0.3745617158369987	0.405062556774376	0.5363217372763209	0.1273585325715263	0.4643018695351762	0.592409134636362	0.0	0.3558560193417353	0.1001310753020928	0.0	0.0745352174751432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1678898621882413	0.0	0.0	0.0	0.0	0.1785741650322378	0.0	0.0	0.9156619939621088	0.7735459161299771	0.7179841683954288	0.5127666569557181	0.6957121150023107	0.6465921516248612	0.5649133158988423	0.5492435794218296
250|1	0.434874553972064	0.4905463160357085	0.4291862702546536	0.3189180063985324	0.8078638027084419	0.4019007729573058	0.4654776163970838	0.3151632683681297	0.2317021347876763	0.1865163654521845	0.3602649226446576	0.3661783458778166	0.3664440431698056	0.5038910464050753	0.3337280893798269	0.4590320694891732	0.2488435812424895	0.2397223582534964	0.3029579703672523	0.5314627558650862	0.3679497353911745	0.3663933825962147	0.3960139426469642	0.4746554859517148	0.4057234575237965	0.4557092988340508	0.3639892892549732	0.3932727231089841	0.5015868720169268	0.2320151316539381	0.5154319913706114	0.3023858845724709	0.0	0.105346889485937	0.0	0.0	0.2206525361771026	0.0	0.0	0.0	0.4176604588405469	0.0	0.0	0.0	0.2485088602754391	0.0	0.0	0.216523293936802	0.1237282632757122	0.0	0.0	0.0	0.4844313309248426	0.6251394676935736	0.3668451090916805	0.3516229173059336	0.5069221216854343	0.5754558931156141	0.5000883097958538	0.5022397655370934
251|1	0.3988651245872497	0.3488669828601071	0.6199787134587803	0.5593377104666858	0.6580105347670897	0.2731150371964413	0.4904089076568469	0.4467812567044006	0.2998568814737624	0.136062746622267	0.3446138435990034	0.3164061317120276	0.4499147594992153	0.5817772779451716	0.4441439838737109	0.5731971013784534	0.3218702494534608	0.1738916516649079	0.2841174953830043	0.4541675037389227	0.3999549094296113	0.2575298550127947	0.3970301964570936	0.3972968913751563	0.3664661892223677	0.4020048110216386	0.4581947391340605	0.4224242563033872	0.5707589102658729	0.3414364385045024	0.355477814923168	0.3914695744137098	0.2633390545474698	0.2188422203618035	0.0	0.0	0.0	0.0	0.0	0.1218370368733578	0.0	0.1473623829435333	0.1823972078346596	0.1785641339015121	0.0	0.1397653379086438	0.0	0.0	0.0	0.0	0.0	0.4029230403466505	0.5930953165349376	0.6587021542546344	0.264680871457044	0.2461421779064592	0.4763235607329696	0.612437099274579	0.4338116102472914	0.4855857253599053
254|1	0.3461485943947546	0.5985637072857903	0.7259240723410825	0.3413979372102386	0.6773760903647996	0.4928672880143482	0.7615759613223153	0.5396087224164307	0.1560438630364521	0.1841308801956735	0.3362738809663976	0.3918307487323735	0.3665537370005644	0.559072490611889	0.4285150817791989	0.4940119587374769	0.1815743220743871	0.2366559067844736	0.2489694928826992	0.5615638741936203	0.2924793387649072	0.3800785937986249	0.4273058407352611	0.460720218771569	0.4742451912162977	0.5207197220237232	0.5493503445166115	0.3213685391714569	0.5610687398514	0.5095009190128805	0.641509215119988	0.3666819727855821	0.0863779067374384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2692266844188172	0.0878562968829369	0.0	0.1375333864976322	0.0	0.0	0.0	0.0	0.0	0.0	0.4393870637553235	0.5215247147923083	0.4911160323239229	0.3949022720206164	0.6220895758237721	0.7286954249150166	0.3513738450608838	0.3307285465419836
255|1	0.3107794915174182	0.4656753618339437	0.5698107444575824	0.3969439125889276	0.6140429040027807	0.2655003124331426	0.6467594689535084	0.5566298176839283	0.233965582198524	0.1738119500674789	0.3655827058310124	0.3673457809898833	0.4115319667606465	0.582920772046296	0.4279408250949621	0.5659260859122146	0.2228646368712387	0.2150941834559914	0.3323432936188124	0.5168890178600216	0.3642966093517024	0.3030566097350868	0.4318191732780186	0.4659169310960807	0.4019574264373819	0.4835136698304442	0.4308804862455875	0.3771401236122882	0.5285800980826322	0.3197468602012372	0.6651449250147883	0.3056410320341139	0.0897008109752976	0.2236317511941623	0.3146284803638184	0.0	0.0	0.0	0.092105616492532	0.0	0.4433075350911869	0.0	0.2795836671750607	0.0	0.0	0.0	0.058850460840569	0.0	0.0	0.0	0.0	0.1372471073150755	0.2995648096095765	0.5182426029256334	0.371027838069375	0.3513285850054044	0.574637579149659	0.7074651158733589	0.4068519704993386	0.4350150633668606
256|1	0.3768536191060978	0.4212749703658419	0.5629090473953687	0.5401233743603033	0.4816895104522239	0.0631695248363816	0.9539041714057576	0.5884041388149216	0.195922797106126	0.3483798703409103	0.3929145688905292	0.4525695722538685	0.5250995653572597	0.6966288353795456	0.4859497543917724	0.6110318149367318	0.169077471008093	0.4933842818353416	0.3380679339038124	0.635996339204	0.3012641835532575	0.5741074070066928	0.4937518589871945	0.5903705187587134	0.3704319401488434	0.510343431813764	0.4114163014574393	0.7019763207914445	0.4425281700536339	0.3296655932976176	0.4310170847976617	0.4526947426598156	0.179053268445525	0.111598756867812	0.0	0.0	0.0	0.1243788979958172	0.0	0.2485235588095447	0.0	0.0	0.0	0.0	0.2632567512216672	0.0	0.0	0.1146864921887258	0.0	0.0	0.0	0.136980607434115	0.3842628580259209	0.6033148094139961	0.4463924016913469	0.3627505047453901	0.3182017372948906	0.577345865249327	0.4309167119371594	0.499098295868458
258|1	0.4114381147718918	0.4347501413735619	0.4314116158507601	0.4349065998699367	0.6025776034173908	0.3715961045289141	0.6885514898669112	0.5433144426569383	0.3325843757671439	0.1995948064684381	0.3829398515245493	0.3659023255881023	0.3229591279176059	0.4440614717288955	0.4172621131895435	0.528797441921828	0.3898508941684803	0.2762024973042816	0.3400669308836497	0.5197713809513179	0.4623296663440304	0.3666550030544298	0.4151302558052278	0.4659776311407736	0.5398360980214773	0.4628561373305815	0.3189812337869835	0.3951490010436126	0.5430989519263889	0.206215739407065	0.4452931232738592	0.3721494332333142	0.1726004299577005	0.3227306642099554	0.4540511707526915	0.1189448576906887	0.6759700253850748	0.1198964501353093	0.0	0.5989177617022351	0.0	0.2173180277932744	0.0896615103752243	0.2633318262026223	0.0	0.1374096834459472	0.1698582443210291	0.7738734189985402	0.5053894460275169	0.0	0.4924778679568545	0.1320440109485537	0.4612254799084642	0.5900199865322625	0.3611150319158571	0.3318499558910694	0.5006620326116378	0.6177892908658407	0.4555707766962533	0.5053933078913319
259|1	0.3471534970274714	0.3951620638730164	0.4775028496529676	0.5354723541923642	0.6331832622126259	0.3132544380743058	0.6967656454022974	0.6469429335442283	0.1489962194193508	0.2112090734621435	0.3366391862319322	0.3601077019874903	0.4071774285904809	0.5811002517967166	0.4107537574379105	0.5440160177955441	0.1636044516066521	0.2617797335626322	0.2746573881748695	0.5170204692069018	0.2268721479100718	0.386278715591992	0.363736676043414	0.4694168504532568	0.3943042472255213	0.4364422516851872	0.3289346784375925	0.4182325325760875	0.4094830033421778	0.4118825159580531	0.426860553761281	0.4481444620591786	0.3375865069975869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3507351181815461	0.343364426190692	0.0	0.268757471076577	0.0	0.0	0.0	0.0	0.0	0.0	0.4557189931665088	0.5863633725961455	0.2596684957038547	0.1841431113021389	0.5088793137384635	0.6468463782709687	0.5956772188708425	0.6342116922631559
