ID__QSOrder0	Schneider.Xr.A__QSOrder1	Schneider.Xr.R__QSOrder2	Schneider.Xr.N__QSOrder3	Schneider.Xr.D__QSOrder4	Schneider.Xr.C__QSOrder5	Schneider.Xr.Q__QSOrder6	Schneider.Xr.E__QSOrder7	Schneider.Xr.G__QSOrder8	Schneider.Xr.H__QSOrder9	Schneider.Xr.I__QSOrder10	Schneider.Xr.L__QSOrder11	Schneider.Xr.K__QSOrder12	Schneider.Xr.M__QSOrder13	Schneider.Xr.F__QSOrder14	Schneider.Xr.P__QSOrder15	Schneider.Xr.S__QSOrder16	Schneider.Xr.T__QSOrder17	Schneider.Xr.W__QSOrder18	Schneider.Xr.Y__QSOrder19	Schneider.Xr.V__QSOrder20	Grantham.Xr.A__QSOrder21	Grantham.Xr.R__QSOrder22	Grantham.Xr.N__QSOrder23	Grantham.Xr.D__QSOrder24	Grantham.Xr.C__QSOrder25	Grantham.Xr.Q__QSOrder26	Grantham.Xr.E__QSOrder27	Grantham.Xr.G__QSOrder28	Grantham.Xr.H__QSOrder29	Grantham.Xr.I__QSOrder30	Grantham.Xr.L__QSOrder31	Grantham.Xr.K__QSOrder32	Grantham.Xr.M__QSOrder33	Grantham.Xr.F__QSOrder34	Grantham.Xr.P__QSOrder35	Grantham.Xr.S__QSOrder36	Grantham.Xr.T__QSOrder37	Grantham.Xr.W__QSOrder38	Grantham.Xr.Y__QSOrder39	Grantham.Xr.V__QSOrder40	Schneider.Xd.1__QSOrder41	Schneider.Xd.2__QSOrder42	Schneider.Xd.3__QSOrder43	Schneider.Xd.4__QSOrder44	Grantham.Xd.1__QSOrder45	Grantham.Xd.2__QSOrder46	Grantham.Xd.3__QSOrder47	Grantham.Xd.4__QSOrder48	Pc1.A__APseudoAAC1	Pc1.R__APseudoAAC2	Pc1.N__APseudoAAC3	Pc1.D__APseudoAAC4	Pc1.C__APseudoAAC5	Pc1.Q__APseudoAAC6	Pc1.E__APseudoAAC7	Pc1.G__APseudoAAC8	Pc1.H__APseudoAAC9	Pc1.I__APseudoAAC10	Pc1.L__APseudoAAC11	Pc1.K__APseudoAAC12	Pc1.M__APseudoAAC13	Pc1.F__APseudoAAC14	Pc1.P__APseudoAAC15	Pc1.S__APseudoAAC16	Pc1.T__APseudoAAC17	Pc1.W__APseudoAAC18	Pc1.Y__APseudoAAC19	Pc1.V__APseudoAAC20	Pc2.Hydrophobicity.1__APseudoAAC21	Pc2.Hydrophilicity.1__APseudoAAC22	Pc2.Hydrophobicity.2__APseudoAAC23	Pc2.Hydrophilicity.2__APseudoAAC24	Pc2.Hydrophobicity.3__APseudoAAC25	Pc2.Hydrophilicity.3__APseudoAAC26	Pc2.Hydrophobicity.4__APseudoAAC27	Pc2.Hydrophilicity.4__APseudoAAC28
97|1	0.0	0.3744665869790173	0.0	0.0	0.0	0.0	0.1235806822875142	0.0827870770992548	0.0	0.0943940056136728	0.1898016239917283	0.0691240403070544	0.8168547464093392	0.0	0.0961077697557557	0.1274474618832834	0.0572897663974633	0.0	0.0	0.0	0.0	0.2334012703660022	0.0	0.0	0.0	0.0	0.019654078524224	0.2344578891374526	0.0	0.1021248700431867	0.1468317189200274	0.0426189189460544	0.5950023870860861	0.0	0.041928700851678	0.0922893487496395	0.0877526736574981	0.0	0.0	0.0	0.3071776986125072	0.4223815152627614	0.7891688053416095	0.966917420776944	0.2036626248829642	0.3922824542578004	0.7286040154177732	0.8823456178057378	0.0	0.3179370225547712	0.0	0.0	0.0	0.0	0.0872976379303205	0.2360087230966045	0.0	0.0713633734114992	0.1766594675237755	0.0864734860483182	1.0	0.0	0.0557784250096089	0.1089112545609111	0.1244706759535412	0.0	0.0	0.0	0.6637662415747574	0.7311612890799052	0.4558595123666465	0.4350492315952947	0.3445882744547619	0.5720430506249943	0.3202320572781962	0.4151394380959837
99|1	0.1430140567939929	0.0	0.0	0.0	0.1712390848301873	0.0	0.0	0.1112331552842167	0.0	0.0	0.7650554019206385	0.0	0.5487651819321046	0.0	0.2582618169849108	0.0	0.0	0.0	0.0	0.0	0.0760611653045183	0.0	0.0	0.0	0.4947670749147153	0.0	0.0	0.1932307520232865	0.0	0.0	0.3630383721208483	0.0	0.2451885051410905	0.0	0.0691118940525764	0.0	0.0	0.0	0.0	0.0	0.1556978312325581	0.1440020251271117	0.1989874063429698	0.1512150257511857	0.2086048265274419	0.5403876024816862	0.6893544569183635	0.7166937838666522	0.0738293104607259	0.0	0.0	0.0	0.0963813761038141	0.0	0.0	0.1024741024804953	0.0	0.0	0.2301146348531922	0.0	0.2170981248827611	0.0	0.0484375659139992	0.0	0.0	0.0	0.0	0.0	0.5704293581297473	0.6428621592934761	0.5129298836967653	0.4146624440413596	0.5867625168077294	0.6436795571131031	0.5439335284797076	0.5503238135476736
100|1	0.0679306406294181	0.1593237444276301	1.0	0.09621616293905	0.122005986621993	0.0	0.0788695349289121	0.0	0.0	0.0	0.1816978859788867	0.0	0.1303297424024015	0.4016167783411822	0.1226724915801384	0.488023946487972	0.0	0.0900545495265337	0.5598368059137806	0.1351842305551275	0.0178754072567173	0.0301381312762724	0.3253235405532469	0.0019033868080977	0.1744154771868177	0.0	0.0038067736161956	0.0	0.0	0.0	0.0426594749468788	0.0	0.0288113149891642	0.0743752502449172	0.0162422340957681	0.1072524435403042	0.0	0.0134081044379685	0.1112015995646982	0.0440635219556065	0.6036669060656757	0.582264190608248	0.7710226363538112	0.8141702163729946	0.2837451639425287	0.6005486916112065	0.5428779216190363	0.720100847571082	0.1629147056627781	0.2030801089004742	1.0	0.2245401878260504	0.3190184918700918	0.0	0.0836411579651261	0.0	0.0	0.0	0.2538900727357331	0.0	0.2395286973053242	0.51879495640418	0.1068842678423548	0.6260969022447265	0.0	0.1273860034342016	0.9296835114870338	0.2492683382479202	0.5129713656742065	0.6467549414212984	0.4282075758873382	0.4063365629225032	0.5127186358487075	0.6056062204063828	0.4524963983594434	0.5178288818140551
101|1	0.0398106036811648	0.0	0.0	0.0	0.0	0.0	0.0	0.0619276057262565	0.0	0.141219981847099	0.1419781993591936	0.4136574416520537	0.0	0.3530499546177475	0.0	0.0	0.0	0.1055525444090716	0.0	0.0	0.0297195675280869	0.0	0.0	0.0	0.0	0.0	0.0	0.1510030607674098	0.0	0.1315474434554376	0.0945672549396093	0.2195903829425556	0.0	0.1854839087295375	0.0	0.0	0.0	0.0445845019970778	0.0	0.0	0.7113433760779895	0.5813983389694571	0.6141110571010083	0.7107609314238474	0.3806263420633033	0.4788656218046452	0.5435492860634312	0.7596846449112279	0.0931376243434182	0.0	0.0	0.0	0.0	0.0	0.0	0.2585475714779814	0.0	0.156357160412813	0.1935304581439965	0.757853676649953	0.0	0.4448892096412417	0.0	0.0	0.0	0.1456520414924677	0.0	0.0	0.3470816502193654	0.4414983098768514	0.3330139037702841	0.3146469680775424	0.4956010460053917	0.6690108741333848	0.4096281184132782	0.4583776127380656
104|1	0.0	0.1417564783150136	0.0	0.0856072298841724	0.0723689535794559	0.0	0.0	0.0470092856385133	0.1596620156245195	0.1072001797366637	0.1077757431414518	0.1570038160128102	0.0	0.0	0.0	0.1447379071589118	0.0	0.3205000194537867	0.0	0.1202786220978147	0.0	0.0508328490727351	0.0	0.0032103707245858	0.1961200037368557	0.0	0.0	0.0765944577363292	0.0255314859121097	0.0667258335484301	0.0479680847189546	0.0556922694815843	0.0	0.0	0.0	0.0602995501522531	0.0	0.0904597757570088	0.0	0.0743202802008478	0.4609418642279818	0.5822324187365038	0.5159057646015578	0.6761658449112317	0.1418428361385275	0.6131905305246649	0.6163528841318824	0.7997695421446568	0.0	0.1031907390715029	0.0	0.1140952112862006	0.1080682039936085	0.0	0.0	0.1148997104896686	0.2045560701365197	0.0694858294808964	0.0860058111726331	0.1683968012981825	0.0	0.0	0.0	0.1060458397801936	0.0	0.2589137048017328	0.0	0.1266602829306845	0.5097034705365878	0.6751606972758282	0.3266150253426467	0.3099253457154261	0.5980631091751756	0.6229254559933377	0.4968570391209854	0.4874856617779882
105|1	0.0	0.1342299066373447	0.4814273231420901	0.0	0.4111591088271501	0.0	0.1328948217740071	0.2670799428999758	0.0	0.0	0.2041067626905816	0.0	0.0	0.0	0.3100539185341321	0.1370530362757167	0.1848228983835593	0.1517415225036406	0.0	0.3416772567976854	0.0	0.0187878876550285	0.1158881622263324	0.0	0.4349172628714392	0.0	0.0047462289133712	0.169856471930845	0.0	0.0	0.0354581339887947	0.0	0.0	0.0	0.0303758650455758	0.0222867927840963	0.0635737172453303	0.0167170258526128	0.0	0.0824066189702933	0.5597571653474162	0.4495008169171293	0.6869724308167761	0.6183447325454502	0.3237285695188585	0.4945592097617305	0.6382581621216631	0.6914854542982052	0.0	0.1040244445706858	0.2927048841785352	0.0	0.6536478949955234	0.0	0.0856876140915929	0.6949680953484603	0.0	0.0	0.1734013501131162	0.0	0.0	0.0	0.1642491230063461	0.1069026123993813	0.3665252176240958	0.1305027688341107	0.0	0.3830508154002257	0.4961842754836085	0.6042067591293118	0.4336308094953781	0.374777578550483	0.4594385386656637	0.5784823918728149	0.4727810142735174	0.5362672265997166
106|1	0.1279264147668189	0.0	0.0	0.090596737005321	0.0	0.0	0.2970528982001904	0.0	0.0	0.0	0.2281146270040541	0.0830772905944373	0.0	0.1890803402093123	0.0	0.0	0.0688541721512155	0.3391799502441722	0.0	0.0	0.0819596980908031	0.0	0.0	0.004363565145714	0.0	0.0	0.0349085211657132	0.0	0.0	0.0	0.1303973157886879	0.0378487201080034	0.0	0.085253624825955	0.0	0.0	0.0779307984840168	0.1229537515899554	0.0	0.0	0.5645246364432023	0.6392611354064193	0.4987636211352652	0.4011463995985159	0.2932144199528613	0.7695683098166449	0.4454447284353607	0.5945106789082188	0.1659906083480145	0.0	0.0	0.1143898036220654	0.0	0.0	0.1704406810555437	0.0	0.0	0.0	0.1724557540932278	0.0844157998128569	0.0	0.1321475094453162	0.0	0.0	0.121508824774267	0.2595822165843493	0.0	0.0	0.4420483108454242	0.5288542199625328	0.3254266680246367	0.1063755108249401	0.5600106525450089	0.7634812952055744	0.5154955890003977	0.7003785246778376
107|1	0.0	0.2528908600193657	0.0	0.0763608346038849	0.0	0.0	0.0	0.0419318355511112	0.1424169989394896	0.0956215404406114	0.3845397500874759	0.1400459101755092	0.0	0.0	0.0	0.1291048361736271	0.0	0.0	0.2221539730732661	0.2145747732013112	0.0	0.1318959130207547	0.0	0.0041649719185371	0.0	0.0	0.0	0.0993697591198105	0.0331232530399368	0.0865667073406432	0.2489254269738304	0.0722523217315727	0.0	0.0	0.0	0.0782295736630081	0.0	0.0	0.1216651122916628	0.1928387133883247	0.6841391389832898	0.6982663927540298	0.5249653760564102	0.3627061990591176	0.3404737917661598	0.8030021940194048	0.5161519513173976	0.3904148436396161	0.0	0.2140385663140206	0.0	0.1183283290086332	0.0	0.0	0.0	0.119162676439713	0.2121454327045419	0.0720638666563189	0.3567870660429929	0.174644596240147	0.0	0.0	0.0	0.1099803127410064	0.0	0.0	0.2449625999831296	0.2627191704541116	0.392689626755651	0.5457040031319653	0.2671629201487516	0.2552297292922973	0.4821092817838729	0.6390587462901998	0.5735346581938653	0.6369262958955475
108|1	0.0	0.1983677758518776	0.3557317058412158	0.0	0.0	0.0	0.1963947593941569	0.0328913625230412	0.0	0.1500112127364502	0.0754083154148474	0.2197042290618192	0.3245369511065676	0.1250093439470418	0.0763673657067908	0.0	0.0	0.0	0.0	0.0841563046418634	0.0	0.106638055646459	0.3288844525571207	0.0	0.0	0.0	0.0269390914118783	0.0803406084381563	0.0	0.1399786413862518	0.0503141509951049	0.1168322342813594	0.2038867362344409	0.0657906756198004	0.0287350308393368	0.0	0.0	0.0	0.0	0.077955203380183	0.6176980123207366	0.6562694983967211	0.5983749559288977	0.6912245694141778	0.3340804455952311	0.5538614422357822	0.5547720723688229	0.7021352018713585	0.0	0.2077504404345868	0.2922849953989641	0.0	0.0	0.0	0.1711293882970065	0.1156618591688487	0.0	0.1398934808347097	0.0865763018649741	0.3390276099605366	0.4900745093286459	0.1326814837649013	0.0546711685354175	0.0	0.0	0.0	0.0	0.1275004414213264	0.431660233305544	0.6561374770274334	0.3248172578309802	0.3205157840819171	0.6252930688708596	0.6427336798211376	0.492381604763007	0.500029948491473
109|1	0.0891776234703464	0.0	0.0	0.0	0.0	0.0	0.0	0.0693603738102694	0.0	0.1581696985620948	0.7950945999747692	0.1158265140639102	0.0	0.263616164270158	0.1610413380904476	0.213555156363267	0.0	0.0	0.0	0.1774664319351779	0.053864976873796	0.0	0.0	0.0	0.0	0.0	0.0	0.1368421052631735	0.0	0.1192110213723261	0.4284940381051654	0.0497493397562711	0.0	0.1120595765145369	0.0489436437101907	0.107729953747592	0.0	0.0	0.0	0.1327791057865171	0.3754760290594189	0.4803813619268532	0.4316183800841597	0.3688268360005624	0.2823393644166745	0.8406115519924033	0.5056224962143844	0.4300494549912194	0.076251911869589	0.0	0.0	0.0	0.0	0.0	0.0	0.1058366410643181	0.0	0.0640049201384829	0.3961091863387228	0.0775569918297469	0.0	0.1214104863437048	0.0500269741678874	0.097681146743966	0.0	0.0	0.0	0.1166695620425012	0.5452939580508293	0.6272440955953502	0.4250265608412922	0.3186611768751237	0.5935385703683522	0.6466616439596247	0.576372034041399	0.5912067257250515
111|1	0.043549801987366	0.1021412054622108	0.0	0.1233668578760661	0.0	0.0	0.0	0.1016162046371873	0.4601714415104105	0.1544840237881222	0.3106269132784341	0.0	0.0	0.2574733729802037	0.0	0.1042894440452746	0.0	0.0	0.0	0.0866655520681296	0.0260318901249472	0.0438900502062873	0.0	0.0055437904761645	0.0	0.0	0.0	0.198399341580912	0.088177485147072	0.1152247114973441	0.1656662323689098	0.0	0.0	0.1083124045559053	0.0	0.0520637802498944	0.0	0.0	0.0	0.0641695456552744	0.4901892877860189	0.6376454059261084	0.6657430629802941	0.7827928501551858	0.3278099549925111	0.6819543326628665	0.4658715145557472	0.6449849932966233	0.0786216495898564	0.0980052297653993	0.0	0.2167234675872937	0.0	0.0	0.0	0.3273774166511694	0.7771071254657997	0.1319880978659499	0.3267354943273668	0.0	0.0	0.2503673017451454	0.0	0.1007168568307379	0.0	0.0	0.0	0.1202953893194887	0.540298405949199	0.6704980550210505	0.4109866165347792	0.3971387087404804	0.5154375993503408	0.6436461342234597	0.505436860759445	0.5405034437985043
112|1	0.151953752382081	0.0890976464560888	0.0	0.0	0.0	0.0	0.0	0.0886396888895472	0.2007034879770052	0.0	0.1354797350089402	0.2467024903842546	0.0	0.1122968514706539	0.0	0.0	0.0817864695466534	0.2014426272569067	0.1565370622740703	0.1511965065057856	0.1063077850730409	0.0448090207989116	0.0	0.0	0.0	0.0	0.0	0.2025534302559523	0.0450118733902116	0.0	0.0845674773326233	0.1227314673021842	0.0	0.0552901257313946	0.0	0.0	0.1010820045558339	0.0797400509178777	0.0826666182798429	0.131026257313873	0.7032828947851069	0.8551937531500775	0.462748207493162	0.5486761771009234	0.3962462319998676	0.7140045553073818	0.4259554511654694	0.558283996930105	0.3377293272545684	0.1052484922688778	0.0	0.0	0.0	0.0	0.0	0.3515728659367977	0.4172703511968745	0.0	0.1754417505626962	0.4293871135871636	0.0	0.1344355861681111	0.0	0.0	0.2472253945865926	0.2640767699051891	0.2409093347473032	0.258372096735674	0.4387169844671849	0.5927537048504292	0.3032433507413839	0.2252099427378327	0.5945285795185238	0.663294289318098	0.5257334996116232	0.5626228075829349
113|1	0.0	0.0	0.2125797254304317	0.0	0.0	0.0	0.0	0.039310731651802	0.0	0.1792887273828484	0.0901256689962571	0.3938754734787117	0.0	0.0	0.0	0.0	0.0	0.1340063998847822	0.0	0.3017429794462985	0.0	0.0	0.2161772989875567	0.0	0.0	0.0	0.0	0.1056165203076062	0.0	0.1840172399488671	0.0661434566359429	0.2303831328471238	0.0	0.0	0.0	0.0	0.0	0.0623677419073239	0.0	0.3074419330751443	0.5985649210992191	0.6698044187518438	0.5996180764665102	0.5097955274831607	0.4243481994749523	0.650551106800547	0.4327395140973329	0.6010926947739595	0.0	0.0	0.1530263209967522	0.0	0.0	0.0	0.0	0.1211099376763705	0.0	0.1464829535593819	0.0906543487928098	0.5324954960253839	0.0	0.0	0.0	0.0	0.0	0.1364538801641087	0.0	0.4005184758020593	0.3750628713399632	0.5595511647797823	0.2842150734184739	0.2163886464744504	0.5222484785743197	0.6937046466242501	0.4892123144398886	0.6034260838623459
114|1	0.0628561490778837	0.0	0.0	0.0890287126010088	0.0	0.0	0.0	0.1466643478483953	0.0	0.1114846725617091	0.2241664792677627	0.1632788215665702	0.0	0.3716155752056972	0.0	0.1505226784742006	0.0	0.0	0.0	0.3752574715925309	0.0349394097311467	0.0	0.0	0.0037203746247514	0.0	0.0	0.0	0.2662870752993118	0.0	0.0773259910601103	0.1111767210058559	0.0645396198598939	0.0	0.1453744412557203	0.0	0.0698788194622935	0.0	0.0	0.0	0.2583807057977558	0.5230814008933223	0.6960474706433267	0.4305393420215066	0.4755173022991492	0.4313143859102002	0.8026716841918679	0.3097261426095494	0.5363170463913373	0.0812365114597668	0.0	0.0	0.1119657152330155	0.0	0.0	0.0	0.3382655973028937	0.0	0.0681889319339811	0.1688011627058396	0.1652538094084182	0.0	0.2586942182397873	0.0	0.1040665788215355	0.0	0.0	0.0	0.3728888095323264	0.5232237848190464	0.5925210031383628	0.3517926283567646	0.248201843060438	0.5641066151103664	0.6912767640931736	0.5376032684204037	0.5642252454221085
115|1	0.1981382811963688	0.154903749776549	0.0	0.0935469128089708	0.0	0.20773116907684	0.0	0.1027383680277467	0.1744699445915948	0.0	0.0	0.1715652090027681	0.0	0.1952375183050159	0.1192692841136876	0.632646770580809	0.0	0.0	0.0	0.0	0.1407535537666785	0.0791040080952172	0.0	0.0049958480867935	0.0	0.1273255026033149	0.0	0.2383863472281015	0.0397310578713502	0.0	0.0	0.0866660400956199	0.0	0.0976069210052465	0.0426312370073056	0.3753428100444763	0.0	0.0	0.0	0.0	0.5573930837710545	0.3839129675025078	0.6105858132917481	0.5942713885337929	0.2105861002894248	0.5828027407376458	0.5514361694011283	0.8337974078152807	0.2380305953827041	0.0989050866327217	0.0	0.1093566812116834	0.0	0.1102315655373298	0.0	0.220255536927221	0.1960605769485057	0.0	0.0	0.1614030519689288	0.0	0.1263330524727099	0.052055308754064	0.406566444426068	0.0	0.0	0.0	0.0	0.4849157027669526	0.6060490284126545	0.4299836082566912	0.4235683944128277	0.5281664004105094	0.6328950460661618	0.5012233264699758	0.5674052772794261
117|1	0.0	0.0	0.2329971167304868	0.0	0.0	0.0	0.0	0.0	0.0	0.2947629868598597	0.0987818616145791	0.5036564880925086	0.0	0.0	0.0	0.0	0.0	0.1468771527170162	0.0	0.2204827516274185	0.0	0.0	0.296917780490357	0.0	0.0	0.0	0.0	0.0	0.0	0.3791192973092244	0.0908475054054347	0.3691676088056623	0.0	0.0	0.0	0.0	0.0	0.0856615916104307	0.0	0.2815126806433428	0.6516127345960775	0.8916104200571463	0.3831704012070319	0.2581543952896956	0.4713592211804464	0.8319212627390591	0.3168553933517343	0.4308932691815461	0.0	0.0	0.1415481389466187	0.0	0.0	0.0	0.0	0.0	0.0	0.2032433635796668	0.0838545570164509	0.5746464854131702	0.0	0.0	0.0	0.0	0.0	0.1262187619977117	0.0	0.2469842856411655	0.4270715139450375	0.5585623824874745	0.1591592757134968	0.0607868273117857	0.7019949798860732	0.8168374308391978	0.6315981733996472	0.7154491174410527
118|1	0.0887310831836844	0.0	0.0	0.0	0.0	0.0	0.0	0.1380261293968424	0.0	0.3147553867012018	0.4746679873974364	0.1152465344369542	0.0	0.7868884667530044	0.1602349536805821	0.6374574564618695	0.0	0.0	0.0	0.1765778019369186	0.0354553935360661	0.0	0.0	0.0	0.0	0.0	0.0	0.1801463947817969	0.0	0.1569358764042612	0.1692278615599275	0.0327463691918178	0.0	0.2212819877812283	0.0322160381299265	0.212732361216397	0.0	0.0	0.0	0.0873988205742296	0.4173263608754824	0.5689893144296115	0.380823021996105	0.2569418488076277	0.4047589203203771	0.9420855516280646	0.4313523764245254	0.2161206709042695	0.0755450316306505	0.0	0.0	0.0	0.0	0.0	0.0	0.2097110013598092	0.0	0.1268231470615062	0.2354622745380719	0.0768380130714211	0.0	0.360854913912755	0.0495632077050393	0.2903268314024071	0.0	0.0	0.0	0.1155879969266717	0.544458886166186	0.6144926095976849	0.4425089018277831	0.3512111213111525	0.6430328361065022	0.6788631724750434	0.5493999962100218	0.5569077656027743
121|1	0.078047262778349	0.0	0.0	0.0	0.0	0.0	0.0	0.0607034266053825	0.0	0.0	0.2783431751733632	0.2027401500075214	0.0	0.4614278614916208	0.0	0.1869010942178517	0.0	0.4138639663138671	0.0	0.0	0.0512197680705701	0.0	0.0	0.0	0.0	0.0	0.0	0.1301220440563859	0.0	0.0	0.1629805972277233	0.0946124844702129	0.0	0.2131130783777648	0.0	0.1024395361411402	0.0	0.15367705803081	0.0	0.0	0.579754412902551	0.4980375709706664	0.5245568325765152	0.229300482042445	0.4761055461199827	0.6702792400306402	0.4979109049532819	0.4175065883941511	0.074552465338725	0.0	0.0	0.0	0.0	0.0	0.0	0.1034778318478007	0.0	0.0	0.1549123984477865	0.1516569172731524	0.0	0.2374091574353487	0.0	0.0955041011867508	0.0	0.2331757729796355	0.0	0.0	0.5182449344699008	0.5878835636021773	0.4190072905864205	0.437438860633159	0.5516509709524025	0.5827386904642635	0.5898439161507749	0.7000118644983382
122|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1202275599100588	0.0	0.0	0.2756394707851979	0.0	0.5931387868906217	0.0	0.0	0.0	0.3327963282736215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6679508423086638	0.0	0.0	0.4183112399888719	0.0	0.8475559237778926	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1470838623521406	0.091299143717882	0.0688754380311893	0.1130996531498253	0.5491319023871788	0.5784062943930224	0.3148553116228572	0.6867022077150505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1117959357490838	0.0	0.0	0.0836825445332004	0.0	0.2368470416733767	0.0	0.0	0.0	0.235844090997454	0.0	0.0	0.0	0.4642571695191856	0.6225502475071237	0.4925576124358505	0.3995895053305514	0.4830680298043983	0.6158225597410012	0.5204841394390943	0.5045538782624225
123|1	0.1925039526840067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5721123277961755	0.3333730430754931	0.0	0.1896856768868572	0.0	0.0	0.0	0.0	0.0	0.0	0.1767775078527784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4687529979728562	0.2176940641792811	0.0	0.1225880823804485	0.0	0.0	0.0	0.0	0.0	0.0	0.7603074687188762	0.4567191698939998	0.5168409993617368	0.3719018207003439	0.5618334127733955	0.5006476516907579	0.5937123403669295	0.4162278531367673	0.2608684473142725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4517149619532524	0.3537777443376402	0.0	0.1384540806195162	0.0	0.0	0.0	0.0	0.0	0.0	0.3072171361288504	0.4732603916630883	0.3882221647934242	0.3224755524014142	0.502223340022545	0.6077371855573934	0.5380402659880813	0.5920353427849152
124|1	0.185976963893118	0.0	0.0	0.0	0.2226810833177622	0.0	0.0	0.0	0.736926033446029	0.0	0.1658143309462498	0.0	0.0	0.0	0.0	0.0	0.1000988725541813	0.0	0.0	0.0	0.1038406478792726	0.0	0.0	0.0	0.6754686626583228	0.0	0.0	0.0	0.1319017819406533	0.0	0.0826048781817979	0.0	0.0	0.0	0.0	0.0	0.0987361446276168	0.0	0.0	0.0	0.4590777594733459	0.4870405514875692	0.4135481424462855	0.1836183229076745	0.3419863597670489	0.5588436949862386	0.5597302845145018	0.6777878748150382	0.1639389857091389	0.0	0.0	0.0	0.2140161534911748	0.0	0.0	0.0	0.6076482492456077	0.0	0.0851621115408926	0.0	0.0	0.0	0.0	0.0	0.1200069912777153	0.0	0.0	0.0	0.4851815739323981	0.6227109138987269	0.3731478046815012	0.3833883221332814	0.497504608835812	0.625819121314939	0.5080242938535018	0.5438775870747204
125|1	0.1378945715001628	0.1617081722186439	0.0	0.0	0.0	0.0	0.0	0.0804385000417616	0.0910669234530889	0.1222882039168859	0.1229447757172758	0.3134276523795805	0.0	0.2038136731948098	0.0	0.0825546130082596	0.0	0.0	0.1420538209013829	0.0686036940519656	0.0933208519981695	0.0786699863097527	0.0	0.0	0.0	0.0	0.0	0.1778087905194333	0.019756532279937	0.1032663033356787	0.0742364167459043	0.1508334231858789	0.0	0.0970713788608156	0.0	0.0466604259990847	0.0	0.0	0.0725677733232986	0.0575098143483136	0.6936374137737744	0.7273889492900838	0.670936751760095	0.593005517142692	0.4299132987987713	0.6380380841107132	0.4985724466137096	0.5254014851694954	0.3214821405286889	0.2003705799378921	0.0	0.0	0.0	0.0	0.0	0.334659706374785	0.1985983372726397	0.1349240840392201	0.1670017524610249	0.5722227480776091	0.0	0.2559365534280455	0.0	0.1029572353485843	0.0	0.0	0.2293198794356639	0.1229712790812222	0.4752874783718336	0.6417998959105358	0.3173525987805388	0.2978200962708885	0.539008123425926	0.633051576117618	0.5819868272029154	0.613644683771249
127|1	0.0378067662550474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0998718325486269	0.0670558890163391	0.3370795780613301	0.3437317615180832	0.0	0.2235196300544638	0.0	0.36214599873794	0.1220930140323607	0.1002396347982863	0.0	0.0752367202577628	0.0241120849146592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204186384394515	0.0533635478360545	0.1918108060535482	0.1558883456356777	0.0	0.1003245589708484	0.0	0.1928966793172739	0.137560831063481	0.0361723062428605	0.0	0.0594371567469197	0.716924786344919	0.7434277273400379	0.638569464134809	0.4999107434998195	0.3743128662000441	0.7665329472064061	0.45933620418304	0.4701437821526902	0.0845966899387244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2090413101389739	0.0710094245606387	0.4394581748440291	0.6023121572526221	0.0	0.2693945638004233	0.0	0.4334843012508911	0.3715599747437308	0.1322954142318238	0.0	0.1294375252161063	0.4352176488910702	0.5468711729441128	0.3046341258700487	0.2601824872148257	0.5702282618637405	0.707747335085166	0.5200561499521781	0.5546147392494976
128|1	0.1293658405027379	0.0	0.0	0.0916161298732713	0.0	0.0	0.0	0.1509268139198608	0.0	0.2294494425875129	0.2306813687160587	0.1680241495711361	0.0	0.1912078688229274	0.0	0.0	0.0	0.0	0.0	0.3861634774773456	0.0793535360270826	0.0	0.0	0.0042248120974447	0.0	0.0	0.0	0.3023923584558058	0.0	0.1756209067249441	0.1262509298754193	0.0732904060076434	0.0	0.0825427221751191	0.0	0.0	0.0	0.0	0.0	0.2934139815754737	0.4838216515162396	0.7014084144053965	0.4748581795425263	0.4306710541972396	0.3709964529154292	0.8622607452392995	0.3691348432397668	0.4565337880307506	0.1597298667038969	0.0	0.0	0.1100753124931601	0.0	0.0	0.0	0.3325544007048153	0.0	0.1340752921657667	0.1659511636699222	0.1624637030492789	0.0	0.1271632430233502	0.0	0.0	0.0	0.0	0.0	0.366593042781457	0.5454505460158741	0.5988779814909072	0.3753807044281548	0.2677210727075255	0.6065557406790081	0.6929149348704472	0.528617404145394	0.5421048719213056
